,file_path,mfcc_a_0,mfcc_a_1,mfcc_a_2,mfcc_a_3,mfcc_a_4,mfcc_a_5,mfcc_a_6,mfcc_a_7,mfcc_a_8,mfcc_a_9,mfcc_a_10,mfcc_a_11,mfcc_a_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_a_0,chroma_a_1,chroma_a_2,chroma_a_3,chroma_a_4,chroma_a_5,chroma_a_6,chroma_a_7,chroma_a_8,chroma_a_9,chroma_a_10,chroma_a_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,rolloff_a,rolloff_std,melspect_a,melspect_std,rmseP_a,rmseP_std,rmseH_a,rmseH_std,centroid_a,centroid_std,bw_a,bw_std,contrast_a,contrast_std,polyfeat_a,polyfeat_std,tonnetz_a,tonnetz_std,zcr_a,zcr_std,onset_a,onset_std,bpm,rmseP_skew,rmseP_kurtosis,rmseH_skew,rmseH_kurtosis,beats_a,beats_std
0,877602f424a9dea277b13301ffc516f9fd1fbe7e,-127.11699,200.13712,-45.492603,22.198526,13.964859,8.25616,-9.889136,3.2913804,4.4986315,3.670734,10.149386,0.47318536,6.6285615,22.603088,18.75303,14.475975,16.743172,14.686196,11.068549,8.931156,7.94452,7.888537,7.958122,8.149888,7.929448,8.355527,0.27709645,0.1581863,0.33672196,0.2924332,0.14960916,0.21134624,0.21233241,0.32937652,0.10912192,0.18813057,0.28606912,0.11537626,0.28586605,0.094526984,0.10779713,0.21385504,0.10067733,0.13929707,0.1633531,0.18632385,0.09843592,0.15448369,0.22337838,0.11756567,3640.3141593933105,1555.8066986143554,22.883183,101.13287,0.07359275711724525,0.03663061572119422,0.15919806803423175,0.0402220872872901,1855.8812091188229,665.4299095107149,2132.7967717270626,604.5485543479799,20.142025489891374,13.466918952694213,-0.0003704964939525078,6.196871433990214e-05,0.04283311727777392,0.16854227655978346,0.04918403625488281,0.02023470511254058,1.4731033,1.3516774,123.046875,2.025796731434538,5.05959107121868,0.9414306919442192,1.6948560997134976,14.510758707854727,8.522549668170788
1,c0d9119dc69cae75baf6463e21e43f433fdf5ff4,-164.74007,146.21808,-36.414845,54.735676,-6.362774,24.762247,-18.935785,8.067963,0.76957476,6.4271646,0.6367367,-3.2605217,5.9465055,47.640415,21.1976,15.625253,14.47103,10.316554,17.265972,10.960859,9.154438,8.865323,8.794773,8.964183,8.500474,11.262091,0.20209303,0.0484662,0.06397092,0.22247298,0.28139016,0.16424152,0.3838178,0.32284456,0.2519228,0.16543177,0.100063086,0.37735415,0.1572612,0.08032268,0.0880527,0.121063754,0.24636523,0.16582432,0.19414398,0.16137743,0.20183514,0.12960024,0.09358762,0.17455113,5627.4334716796875,1835.9182023653425,7.3992286,39.81084,0.029632175022979733,0.023363008897499916,0.10211105259170387,0.032645181100178146,2703.3199251300234,892.864350960833,3049.7044988444477,540.5752047939752,23.6967089111115,14.357379389009962,-0.000207470931172859,6.082497657208733e-05,-0.017378798103726556,0.21488670763423565,0.0628061294555664,0.03699984037810785,1.414734,1.1317369,87.5926906779661,1.8833069021931437,4.2977511645569555,-0.393270704012818,0.37361842826586633,14.159641612742659,8.174869475358872
2,006bc465fe3d1c04dae93a050eca9d402a7322b8,-166.62112,176.7212,-35.11035,40.588703,4.155955,18.663773,0.0155386925,8.441028,9.398676,0.097860314,1.9260381,-1.9873388,6.2042475,66.15565,14.952902,24.217989,18.922918,15.341573,10.638958,9.408005,8.608063,8.064583,7.2579446,8.138888,8.559935,7.7297144,0.14172867,0.065581396,0.21504359,0.2154872,0.35949612,0.3501172,0.21493211,0.41984463,0.3006169,0.18739851,0.110779725,0.07399677,0.22452253,0.11235975,0.17632578,0.16753608,0.12164533,0.12672478,0.108130105,0.18462306,0.12552765,0.11180277,0.16397618,0.10695042,3949.5427322387695,1461.861328461777,12.271334,69.196106,0.04546482490876925,0.027292737954521553,0.11250670773735738,0.04206343768116583,1916.249514462345,591.7739342574384,2419.271052420466,532.6205833272998,20.726201660909364,13.990167566689369,-0.00024187351872909774,8.695216286046955e-05,0.05037011774391898,0.1277085503564579,0.04169921875,0.018609013583551673,1.3316566,1.0312296,120.18531976744185,1.1808142740222287,1.9141715516254134,0.2679132183899843,0.5912543545773992,14.474324586977648,8.534847580446508
3,b13a1bb2d8a04132982a49b6efee933cc9d67c7e,-179.58395,137.29712,-42.312157,31.590448,3.1763682,18.240925,-6.9824243,0.15936223,-0.91376704,1.8170751,3.1664023,-1.0233408,1.4288356,36.319702,23.557863,26.283466,28.345407,15.650447,18.373013,13.04909,11.666948,12.026966,13.080718,10.870031,12.404031,14.527598,0.17115371,0.22699866,0.17885669,0.27263734,0.16292347,0.272297,0.25965095,0.32126197,0.37775785,0.31964186,0.33683175,0.16945198,0.11334032,0.12464396,0.13102046,0.14217581,0.08778989,0.07888613,0.10104831,0.10465586,0.11194626,0.109520495,0.1184058,0.12286306,5761.7047691345215,2160.3727619981782,10.760454,110.31397,0.06206306846540501,0.06297766692039859,0.08050211998909326,0.04811583676887142,2875.1463570151454,1100.302098983004,2922.2810601813653,691.3002533004748,21.22217321249902,14.730125616723488,-0.00016321809317644808,5.4046458000580106e-05,-0.016060303313652137,0.09330526173506791,0.07112541198730468,0.04655973636256809,1.8059177,2.4090476,139.6748310810811,2.197362258917067,5.125767089687665,1.7533148541191812,4.120963351658317,14.504959317060155,8.50011841106184
4,b5ee275ca337899f762b1c1883c11e24a04075b0,-112.88694,148.72275,-51.514214,43.77192,-13.977217,28.820953,-12.330297,18.080294,3.0764966,15.015562,12.003313,8.816562,11.991514,35.149254,13.653656,11.9257,13.197654,13.158263,10.127388,7.3587503,9.099656,9.947158,7.541962,7.250919,7.5094094,8.984115,0.19312671,0.3668968,0.14980415,0.23687668,0.13765189,0.23655114,0.2398316,0.19952081,0.34643793,0.2920588,0.3280038,0.26082283,0.0908721,0.17208314,0.093402416,0.16623224,0.104477644,0.080505826,0.16415653,0.08404086,0.13029432,0.11416344,0.12427792,0.15900537,5857.712574005127,1722.214512307594,12.007782,59.51576,0.06148573531866116,0.02581601058857949,0.11221631544641593,0.030230583573488744,2882.9968614403306,747.4503360656842,3052.5111492671904,478.28964143184703,20.37531283880009,14.875953914732854,-0.00028425647714393323,6.568672893309355e-05,-0.041847375892139056,0.10670019580788995,0.07421989440917968,0.03019863544950047,1.4369833,1.1390572,105.46875,1.0135692181690017,1.1858867967703768,0.437965076335485,-0.05527610817621742,14.544622361765219,8.56199532180133
5,d01bb6b4b9952d95d2609632474cda8e632e044d,-168.30557,139.25574,-3.8429832,51.231983,-11.495248,21.97493,-10.28933,11.420244,4.7793336,-3.9205685,11.832003,3.3295817,-1.7535064,53.698215,29.003428,21.651943,20.184635,19.46637,14.686259,16.95505,13.458059,13.232137,16.468046,11.323136,10.516281,10.913944,0.23283263,0.14416525,0.18893628,0.16283973,0.33854756,0.1770663,0.14455977,0.29309523,0.24971084,0.357238,0.16315636,0.21542211,0.19632168,0.10951427,0.16289783,0.12814634,0.18640414,0.18616472,0.12405648,0.18496802,0.13902597,0.26360053,0.13972414,0.16181834,6713.110656738281,2860.2167148331387,15.208656,115.75293,0.05290925469128268,0.040761588686825334,0.12703516956454824,0.054777321418570446,3131.235542175026,1568.2614608642252,3268.981408869908,833.2057455866428,23.263507879622143,15.314248647828272,-0.0002226091241176292,7.345159482725894e-05,0.050239520002814064,0.17301615862888634,0.07426967620849609,0.06927848581648652,1.6580124,1.9922558,166.70866935483872,1.2495862377023144,1.6060443957361912,0.8454321179111567,0.7393461637993743,14.701588394393905,8.464022686379302
6,a7a72315d777f4ed078d955238f9db158c915fc1,-102.35773,171.2322,-34.0276,43.49784,-8.297918,27.1156,-2.9972296,1.3438879,-0.25264588,5.876538,8.450742,6.0053797,3.048038,24.96812,18.772913,10.621645,11.850635,14.3814,10.213786,9.6551485,7.535884,7.502071,8.797599,9.309363,8.246949,8.984659,0.0972141,0.22679052,0.3051489,0.18742587,0.29913908,0.19409803,0.31311247,0.24957219,0.14909689,0.28873008,0.12347956,0.27367562,0.09606094,0.1461052,0.19207874,0.109372064,0.22155488,0.10940411,0.18261886,0.2156822,0.118315935,0.1634897,0.10433107,0.23596406,5243.023738861084,1892.2130650322463,26.914698,127.4047,0.0726127689365489,0.03655159627619447,0.17562859355846636,0.037412565927293064,2387.9395316917025,805.5934826265892,2869.4473554543465,639.6189356642029,21.41405823876705,14.745715984000995,-0.00038533795436159645,6.265174257945833e-05,0.008255164732398866,0.15212833324582542,0.05360908508300781,0.027074277242977753,1.4209499,1.0893956,114.84375,1.6510659764224103,3.7490850465340966,0.8542842453024891,1.5425467749296002,14.444470359572401,8.497697991420754
7,5aa4aff376bccc73f7fa7df2954649e30a56c4b1,-144.66853,147.73831,-42.590374,61.408974,2.4384296,40.355724,6.6486464,5.9048305,-0.030564118,-4.015133,-8.370041,-4.8761306,5.1233797,25.612894,19.661587,12.662784,13.317674,10.923542,9.588529,12.740039,11.424292,14.793926,11.650699,8.624599,9.917803,9.007227,0.33855945,0.24185959,0.51045835,0.1063513,0.21077931,0.15641853,0.06922682,0.13785696,0.089939855,0.33808678,0.09619447,0.15952235,0.24571843,0.103949696,0.28005582,0.084695354,0.13184397,0.20117846,0.090131745,0.1377798,0.08807706,0.183735,0.076145284,0.12710002,5930.328254699707,1998.468048882315,12.767843,58.410843,0.04408185930770701,0.030344408544640055,0.13235954973432393,0.03314347945928098,2756.516554816365,880.719400445392,3039.8700918091527,638.929756572608,23.20051602400308,14.445205176220869,-0.0002700982007790388,6.140918404029781e-05,0.03313880147938828,0.20525272123487537,0.06088714599609375,0.027592796589955244,1.5162781,1.7060361,178.20581896551724,1.4634847812111476,2.301533462593625,-0.10977350502781658,0.33291924021587294,14.718021026592453,8.564685887575434
8,9241188a00b7ae5feb607bf10c21a067c83ed487,-152.64706,159.58214,-39.32802,26.350489,-7.391777,10.074856,-11.84149,15.416845,3.0052993,3.537278,2.2440863,8.231101,1.9832213,76.200554,22.848185,24.828884,31.65029,14.579171,17.784191,11.211483,16.307459,12.189146,10.826415,9.58601,10.060261,10.329027,0.12157865,0.23410149,0.14812449,0.18740714,0.26946586,0.3695764,0.33170906,0.2218729,0.23755017,0.17574993,0.35268998,0.20539205,0.10969183,0.14956857,0.09298027,0.13365981,0.10898791,0.15339054,0.21188565,0.0995023,0.12062047,0.10515898,0.18372263,0.20130381,5018.203639984131,2376.4988836165317,13.552646,83.580086,0.05377460433306989,0.0472559895838897,0.11562164393611704,0.04513808023201527,2482.3364597933455,950.5065576450186,2712.713621788224,993.4054939994967,22.164221335190234,13.721786769098717,-0.0002587906074639429,9.798608986831366e-05,-0.048431180219137414,0.12786231735077389,0.06134471893310547,0.025407532497412885,1.4233326,1.3524549,101.33272058823529,2.07888889613183,5.866692921934529,0.017062391282642985,-0.358659169985029,14.546140589569161,8.571544672565507
9,fb9f4a9b0887326776b4fb7c6d331acd167a7778,-147.58737,179.85527,-43.108,48.495743,-1.6863209,18.380934,3.0775952,2.9851317,6.2005615,7.834413,3.9648247,2.0053787,6.2108445,21.621803,13.437442,9.256878,11.847704,11.069599,8.172106,7.7371955,7.778632,7.496444,10.803803,9.718824,9.000727,8.898788,0.34654027,0.32211334,0.11933349,0.29569098,0.15443537,0.23915383,0.082095236,0.16560152,0.40505344,0.23950715,0.24961242,0.19416492,0.1243427,0.18221737,0.091732845,0.21201338,0.09405369,0.22511697,0.11285808,0.11451067,0.12548141,0.083480224,0.14828669,0.07567549,4168.390731811523,1536.3730669887016,12.602598,56.62885,0.04857353628585866,0.02369488337808212,0.1208661287488817,0.0246181026180419,2026.6899963698247,735.5285367543148,2422.9152602719178,502.70464311080866,22.404878733198764,13.934833301134576,-0.0002712965358825657,4.140283214106795e-05,-0.01114321706629832,0.1506713247318612,0.04919757843017578,0.02598946076725764,1.3785559,0.8363141,139.6748310810811,1.4050666312815314,2.184940196559058,0.4624563306281114,0.10519651220034554,14.555326130452181,8.533949642763977
