,file_path,mfcc_a_0,mfcc_a_1,mfcc_a_2,mfcc_a_3,mfcc_a_4,mfcc_a_5,mfcc_a_6,mfcc_a_7,mfcc_a_8,mfcc_a_9,mfcc_a_10,mfcc_a_11,mfcc_a_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_a_0,chroma_a_1,chroma_a_2,chroma_a_3,chroma_a_4,chroma_a_5,chroma_a_6,chroma_a_7,chroma_a_8,chroma_a_9,chroma_a_10,chroma_a_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,rolloff_a,rolloff_std,melspect_a,melspect_std,rmseP_a,rmseP_std,rmseH_a,rmseH_std,centroid_a,centroid_std,bw_a,bw_std,contrast_a,contrast_std,polyfeat_a,polyfeat_std,tonnetz_a,tonnetz_std,zcr_a,zcr_std,onset_a,onset_std,bpm,rmseP_skew,rmseP_kurtosis,rmseH_skew,rmseH_kurtosis,beats_a,beats_std
0,a828935e429be801aa374eeeb8b2cb0d91755d57,-184.08026,174.46712,-52.574574,42.80921,-2.6294537,29.797318,-7.08047,1.9122899,6.4212966,0.88446444,4.423501,-5.8142867,2.9856129,23.854982,17.270666,15.044408,14.407338,10.388302,8.277628,8.743972,8.399794,8.375737,8.537957,8.556166,9.176757,9.933469,0.14590189,0.30902988,0.14075181,0.1559869,0.3496248,0.31721765,0.39655417,0.27032405,0.25862017,0.2270039,0.22537884,0.20499387,0.117996186,0.15316884,0.093632095,0.10051973,0.15302932,0.09369993,0.16291492,0.09903966,0.09269238,0.112366065,0.13495694,0.10201915,4842.918319702148,1628.8970372374138,5.59333,26.554039,0.03740974566232875,0.023426343120586574,0.07495420547920267,0.022679635043886554,2376.841767978543,617.3818273413319,2696.4455120658363,587.8506685389083,21.424718807981993,14.297029810636227,-0.00017287728230638464,4.0124639196642716e-05,-0.02674942136476405,0.12180128411720216,0.05913105010986328,0.022437479788722826,1.5119876,1.4446553,97.50884433962264,1.0931446617458307,1.1176279344483415,-0.034929984796237656,-0.3286153124986657,14.694677217825905,8.641914824944097
1,eca519f0a85862d9510d57d59df557081d375e3a,-152.8166,136.91745,-56.44637,59.246056,20.415092,39.51707,-1.2161614,8.460149,5.2364345,7.874058,7.8716063,-10.219734,2.7359314,66.05008,27.784908,18.514956,20.224758,35.56382,13.358018,11.495922,5.7322416,7.8415,6.760619,8.137008,7.5992618,7.508288,0.2559842,0.24022043,0.2409924,0.2294325,0.47060147,0.2125516,0.20647176,0.20266335,0.12019167,0.11884649,0.097466536,0.25899348,0.22779915,0.14179584,0.1686758,0.103930525,0.25007913,0.122439556,0.13015595,0.15350804,0.09978661,0.14265068,0.104891375,0.1998954,5490.554637908936,2058.5985229157027,9.516088,67.489685,0.03810884936665847,0.02699405977334956,0.1145303165155449,0.03613677423788098,2701.5052159460042,1053.0434910597426,2649.9622458053295,652.4422967694197,21.810886333028346,14.286677419578242,-0.00024568017289106954,7.511070868195564e-05,0.056463863503122484,0.1772933759714488,0.07308731079101563,0.04256765084066432,1.2115377,0.87959045,117.45383522727273,1.5425443903712632,3.6104032670663564,0.6239911246107722,0.7348530070193466,14.074295097349285,8.331097828654455
2,9cd01344e96f8dfaf0fb47fbb36d9da930daab2f,-159.49785,141.41031,-32.584156,47.229195,-7.1828566,25.6518,-13.622482,18.79008,-1.9655516,7.698808,13.496382,11.081804,8.309391,34.310635,17.310703,11.229414,13.812722,13.430945,10.665549,11.927358,8.375732,8.522903,7.885837,7.517284,8.889156,7.191385,0.23189361,0.21672836,0.2556687,0.23138261,0.3733799,0.20063786,0.14587972,0.20591073,0.31014013,0.37131238,0.27704048,0.23820981,0.09710041,0.11186299,0.15408102,0.13736401,0.15149142,0.081939995,0.0891297,0.13132705,0.10528214,0.13036563,0.116460636,0.09163762,6807.3688888549805,2083.9498154156204,7.3904634,50.25696,0.04643917808841543,0.04456384976181355,0.07280975942091322,0.026107536987237473,3134.8430851009657,851.557612152381,3441.055811207617,595.0551717313448,21.308906996652684,15.397654927698861,-0.0001758966886775074,5.1297518690150835e-05,0.02988815524056934,0.11659348651304004,0.07821083068847656,0.033327043780301734,1.5525138,1.6309832,151.99908088235293,2.173483636214518,4.692205572329601,0.9239204999023081,1.829435274495876,14.44908745480174,8.473546326070654
3,6fedc11d0f55bef176cc1c5725ac1c57f9a2534a,-196.77145,161.67352,-57.518543,29.759968,18.060886,23.728624,1.9026705,13.659088,-2.8962226,-0.9832109,-2.4400864,-6.926532,0.5298919,32.227974,20.28954,13.734055,14.034308,14.967613,12.355601,12.599847,10.73744,9.567102,9.460044,9.836087,8.926352,8.376648,0.1114346,0.25567096,0.27387312,0.20593925,0.3369747,0.2421922,0.40787548,0.14897561,0.09693908,0.18659556,0.15600361,0.24015608,0.10490674,0.16695146,0.20052357,0.14145704,0.18683897,0.14920299,0.17785557,0.13917056,0.13169353,0.17720787,0.13780099,0.206883,4801.8622398376465,2142.748347570452,3.980671,27.743267,0.02675296326034977,0.02239198886672995,0.06854256892237975,0.022395101104627765,2438.2716132606247,830.2019107022443,2599.8100319071245,813.3976592201674,23.019912859253907,13.721808367805112,-0.00015497377279190033,3.924970225765034e-05,-0.02491348770307146,0.16300652119520523,0.06673755645751953,0.026458036980280732,1.6027523,1.7422246,147.65625,2.449124243960149,7.108192211248271,0.7202347814697639,2.4214618812610746,14.65910725934209,8.577252109527025
4,aff1fb06d5baed8ceb5827877806423b99347a04,-127.58071,145.56448,-43.987232,48.1036,15.594519,22.726887,-14.011759,7.852048,-3.7280211,5.8470097,2.39967,2.3771951,3.6695018,27.786331,16.228386,13.828989,10.202582,9.648156,9.891336,8.510518,9.673572,7.196163,7.183307,6.2711744,6.485485,6.9550557,0.3889627,0.22711702,0.23459196,0.29453892,0.27868548,0.33676916,0.26011172,0.42062455,0.16535543,0.10323393,0.08390254,0.12679756,0.2019908,0.10109351,0.056820203,0.09293901,0.07717456,0.17620246,0.078815706,0.120051734,0.081306905,0.08842713,0.117400125,0.099163346,5758.298149108887,1751.3084958257782,12.718187,107.223816,0.056948143707658064,0.0464745873601846,0.10503817730038892,0.03960271829008236,2869.83529831823,713.2979602092277,3087.129171427225,590.1038621847515,20.504989454502063,14.513285488603296,-0.00025167006895067054,6.600530334546081e-05,0.05160482158643589,0.09737963332292694,0.06887969970703126,0.028463807407072547,1.4549315,1.6237735,126.04801829268293,2.8292742386234253,10.133729143137803,1.391062498308337,4.181277390679844,14.387807144715808,8.4514838364973
5,3b01294b6b0458fea6ed5a88ea1b1593eb495ead,-115.44258,140.95012,-53.027306,44.787987,-11.549225,41.126667,-20.936422,14.125249,-5.907714,7.45941,3.4309444,8.525518,14.399035,32.136482,17.689373,16.185898,14.536223,10.443213,9.279527,10.56469,10.776172,8.877746,8.249888,9.941938,8.343032,7.589625,0.28573832,0.28588834,0.4234849,0.1790973,0.21777229,0.18513303,0.20921378,0.27183843,0.13859887,0.24271402,0.17903645,0.29374114,0.17380543,0.12155891,0.20736991,0.081837796,0.09043932,0.09917873,0.10447893,0.18540631,0.10305529,0.123272,0.11475602,0.18001667,6678.935108184814,1953.8980967145822,9.054061,44.746357,0.05142179532297312,0.030473185092574295,0.10062889795978533,0.02430855387891229,3221.3385708941073,741.1882055855658,3330.8321385358386,553.376922079144,21.559826909370486,15.052106313811533,-0.00026276919303291066,6.258992878392403e-05,0.01872405451315095,0.1311773803180871,0.08759059906005859,0.03180117386096918,1.4500772,1.4508619,129.19921875,1.4970179521012366,2.9316044028736252,0.08903064009151694,1.8761911551072767,14.378680488068243,8.437339951990792
6,78fd3872e0fa5940b2a36654f07f11e7119be4e2,-89.72367,146.47308,-57.91886,55.558052,-10.612223,33.51006,-14.918388,12.865176,3.865582,8.986811,13.469383,6.647846,11.631254,15.059897,12.125797,5.9169316,9.284397,10.278546,8.146663,7.800997,6.807401,7.6689243,6.9462013,6.651123,6.736985,6.774755,0.22140248,0.29221812,0.43474293,0.23643732,0.2278641,0.1232898,0.21845308,0.27427474,0.17127675,0.2991507,0.16278082,0.29265285,0.056454644,0.086377725,0.19597101,0.06960234,0.09553563,0.07960491,0.10873104,0.22982061,0.08021574,0.14826645,0.087846726,0.17178078,6175.302085876465,1210.3637291712223,15.147379,75.47429,0.06188497691716542,0.022252256834507055,0.13508651817309542,0.029542358162941405,3005.404531758296,508.7236875943753,3058.533269515582,367.9781027708106,20.344580302446627,15.24831457059068,-0.0003382469992603273,3.892861142580456e-05,0.016044682899216477,0.12486194970410548,0.07504634857177735,0.021899437737392304,1.3592889,0.80099046,105.46875,1.2499149837828591,2.0769598801681095,0.9193127037447351,1.3877777738321244,14.387390578873058,8.39600461162052
7,103d8d96e99d937f45e01432cfe8f8c3a990c572,-229.7225,158.98824,-32.019814,45.363636,6.2020273,21.164259,-3.03796,-1.274976,9.272577,6.7533445,15.205603,4.2535586,3.5777984,76.8073,26.656418,37.799213,15.93473,13.504749,12.691525,14.746695,9.196964,9.234747,9.042455,10.128412,9.489006,10.161088,0.29257315,0.3481571,0.30689803,0.22189632,0.25023475,0.20662329,0.25857347,0.15598238,0.14069715,0.22035548,0.20772152,0.33541745,0.16533487,0.17352931,0.1747527,0.09614385,0.11378061,0.107261,0.124740794,0.115575,0.111445926,0.11516277,0.16111532,0.16436757,4568.117637634277,1778.103294266736,3.5802312,21.280195,0.02624127964034794,0.01849351206292961,0.06107818787866963,0.02430695702557266,2220.013248558886,708.1986901661614,2589.651180130073,614.3120412495821,21.72496917597004,14.689762579982881,-0.00013628204349749014,6.341083303067594e-05,-0.013529235840041858,0.10635133221053217,0.056844329833984374,0.027541698241328065,1.7237766,1.5808014,135.99917763157896,1.4681049235366037,2.942058789416401,0.13280146322214434,0.13661533646592794,14.772671735360811,8.610414141483083
8,713b601d02641a850f2a3e6097aacaff52328d57,-120.76216,153.3537,-89.04685,70.71158,-2.7259748,38.92005,0.2954628,-7.177677,18.018505,-6.2627273,5.5985117,-9.915701,-6.829451,10.629861,11.609796,7.4752727,6.862327,10.463983,9.53188,9.833457,9.797397,9.127232,9.518997,8.386258,8.695509,8.086716,0.3303037,0.19005904,0.22292235,0.17185739,0.18084654,0.13474396,0.27376747,0.41021293,0.24128768,0.23435402,0.17345671,0.37446904,0.19235824,0.08055382,0.099394016,0.12512492,0.10277096,0.11091905,0.13249739,0.17007983,0.07349113,0.121446855,0.09501614,0.17451398,5942.32292175293,1251.539870181602,7.8242455,34.197075,0.052186521978556374,0.017421251246161566,0.0989643865792697,0.018008530958485643,3044.230252023135,468.82778789875516,2685.8060506852185,457.44385674029655,21.670426429675306,15.384091885634371,-0.0002851965515454002,2.6299241498334575e-05,0.054252458292440346,0.1321505687745191,0.09852409362792969,0.02002944488214385,1.442144,0.74330753,93.96306818181819,2.351718811365829,6.8309559735262315,0.3492103886372359,0.013341119328228679,14.455178941141673,8.464347316395747
9,89f3dc45265602fa874c23d638538af0f2c6b56a,-208.43279,146.34346,-53.373302,45.180634,10.422635,31.598583,3.4286861,5.851908,3.2609544,7.019171,5.7221746,0.58503824,7.4580183,73.47942,28.786825,19.83762,28.185595,17.361332,12.757252,11.800667,15.356045,7.962583,10.2339525,7.288863,8.750396,11.201686,0.13845631,0.10426664,0.2455173,0.30889267,0.6016534,0.25703654,0.17280354,0.10010209,0.1279039,0.124643326,0.117591664,0.28269738,0.12996224,0.10615252,0.2184105,0.10575078,0.21955384,0.15177266,0.09092775,0.085106194,0.09144301,0.10125923,0.098187916,0.13651752,5280.168514251709,1845.9905466960631,4.1993723,29.030336,0.02778868375929962,0.019036021578602014,0.06946960271924392,0.032500272722814944,2697.084029341109,766.7239627647697,2696.585671616639,723.3677445704365,21.220413979916195,14.776875352492569,-0.00014342854476964172,5.3317083652413424e-05,0.046779568802497805,0.15051449614821658,0.06674461364746094,0.02775554298041351,1.5067518,1.4577912,92.28515625,1.1362595517177692,1.5879161425784547,0.1281166616082054,-0.5469097005261769,11.204954972465176,6.575576051076264
