id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
1eF7w0zUVRMHPrcI1hGZcp,Addicted To Bass,Farrago,https://p.scdn.co/mp3-preview/74158a6dde677f20ede4cb895f29f1ddee2272e6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.703,0.951,7,-7.133,1,0.0917,0.377,0.816,0.155,0.074,147.02,351283,4,5
6BaQEqUuo6R1RISio9U5T3,Touch The Darkness,Victor Ruiz,https://p.scdn.co/mp3-preview/48d188ef8f85cf8e6edf910f2a2a49e2122569ea?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.611,0.99,7,-8.508,1,0.0602,0.00105,0.915,0.273,0.0664,135.02,453333,4,5
6JxuJ8cN23pKfp1ohahDYj,Strange,Daniel Levak,https://p.scdn.co/mp3-preview/8164f90ca750462f0167ede0bae2ade5d6f0c57d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.664,0.994,7,-7.026,1,0.0559,0.00138,0.846,0.104,0.379,132.014,360000,4,5
4prvj25xjRhb9LkXOFjGhH,Reflection,Denise Schneider,https://p.scdn.co/mp3-preview/397d61ddc05a4466f3a18319f0f1fba857b7a1ad?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.658,0.905,11,-6.596,0,0.048,0.011,0.859,0.0475,0.332,130.006,373027,4,5
3OYKiw4B4335RHKQmun6OC,Never Look Back,Third Culture (USA),https://p.scdn.co/mp3-preview/ee68a6e26662f8e3c720c859b7053df3fe7322f0?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.668,0.383,7,-12.74,0,0.0765,0.0481,0.711,0.0964,0.241,129.999,273231,4,5
1hbChDNHgkTollxDkMR9VK,Silence feat. Sarah McLachlan - Stereo Express Remix,Delerium,https://p.scdn.co/mp3-preview/424f3d227ac719231f33b5985326998b143b4a4f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.766,0.858,7,-7.118,1,0.0431,2.16e-05,0.779,0.08,0.0282,126.024,436190,4,5
02JRU5lHhypYRUKlF4mw8o,Turning Away - Parra for Cuva Remix,Monolink,https://p.scdn.co/mp3-preview/9c3d480f3f89a19a2314cd47573b4d7d9465f1c3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.81,0.688,6,-9.082,0,0.0382,0.0844,0.52,0.0836,0.1,117.015,261538,4,5
5Vt5PmlQvb0U9HbEX0qYRi,Love And Hate,Bedouin,https://p.scdn.co/mp3-preview/9f555a49587506e21fb43a8efe20962e0073b852?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.713,0.629,3,-8.004,1,0.0333,0.000405,0.401,0.0804,0.201,121.975,267005,4,5
3FDqYT19W9RIiVwUAq2yFJ,Ain't no Sunshine - Jacob Groening Remix,K2W0,https://p.scdn.co/mp3-preview/79dd441ef8c70b58a4bcf3033d691ff08252952c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.793,0.72,8,-11.854,0,0.0455,0.155,0.94,0.115,0.0344,118.011,356823,4,5
319lRoBVgCsDtR3M3iEfS1,Funkenflug,Einmusik,https://p.scdn.co/mp3-preview/45cc07493bad0602601f7978194d5298a52b54e9?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.717,0.838,8,-6.686,0,0.0393,0.000117,0.771,0.0835,0.241,121.999,463817,4,5
4SHFAf2zHYBbk2HTMlR2vj,Strange World,Grigoré,https://p.scdn.co/mp3-preview/12af96fb37844d31cc884f47c530bc3d4d87db22?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.733,0.805,1,-7.16,1,0.0516,0.000505,0.906,0.162,0.0392,124.001,236129,4,5
4qq3PGw2BJWBtdTUVwLQkd,Never Forget,Deniz Bul,https://p.scdn.co/mp3-preview/aaab502e4324d2316dcf3f28cace34490716716b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.722,0.763,6,-8.9,0,0.0463,0.000171,0.882,0.0855,0.164,130.021,183649,4,5
2Vn9JwANzvfh4g3yLVCbqL,Spacewalk,Jay Lumen,https://p.scdn.co/mp3-preview/563d31ee2c2de77bb6914decb2ea423bd4c33b08?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.767,0.888,2,-5.262,1,0.0597,0.000494,0.894,0.0599,0.388,132.998,416000,4,5
3O5t6QwfVb1pfG8b9cravm,Flickering Screens,PARI,https://p.scdn.co/mp3-preview/0483f38832f0d59597ad9b5dc032f94e846c3a0c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.732,0.654,2,-6.973,1,0.0617,0.00403,0.222,0.316,0.111,126.051,190476,4,5
3xJkUQe1KVrO1tqJ7mxC2y,Sound Of The Dragonfly,Booka Shade,https://p.scdn.co/mp3-preview/20eada90e2bcb4179aaa531c5fe5f2226694a657?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.666,0.632,1,-11.249,1,0.0377,0.000905,0.86,0.0976,0.0543,123.998,379875,4,5
1JlfCcrtm1qIxD4SFNTygD,Dance And Kill,Ellen Allien,https://p.scdn.co/mp3-preview/e647ef0a208b7c9a9d93ea6712e28b2b98a0a9c5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.602,0.713,0,-8.575,0,0.0482,0.00889,0.175,0.211,0.469,136.011,316612,3,5
7CPg2YveMEQs2z5HWUbstR,Peak - Dollkraut Remix,Rosa Anschütz,https://p.scdn.co/mp3-preview/3122721aaf13ed3ec55192c680b717c0a199838d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.746,0.7,11,-11.645,0,0.0504,0.0179,0.885,0.339,0.527,121.981,263523,4,5
34uqpzd2U6Oq4kcDTZASH9,Prophet,Woo York,https://p.scdn.co/mp3-preview/3ac48238622a649b184d739c415e9dbb8bfcee93?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.754,0.703,2,-6.934,1,0.0362,0.00599,0.798,0.0963,0.0911,123.974,194516,4,5
1Mqg86bac6H0wgukTgG3gR,Take You,Pretty Pink,https://p.scdn.co/mp3-preview/d9ac419c6caa41122c9a58252145ac55be70be86?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.629,0.701,0,-9.537,1,0.0409,0.0337,0.00636,0.115,0.0377,122.954,193362,4,5
23QInbXr2Cn4kEskVhqmrY,Home,Re-Type,https://p.scdn.co/mp3-preview/7864eaf1f3990bc99785dfe8807c0e96f9979376?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.631,0.815,11,-9.798,0,0.0442,0.114,0.808,0.128,0.0301,123.969,294194,4,5
71wVJnGhRNiG42cjOSxX7r,Escape,Stil & Bense,https://p.scdn.co/mp3-preview/5fb0cde278d3beb57c4d79b639839770a3a74b7a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.686,0.781,8,-10.327,1,0.0434,0.00439,0.734,0.0719,0.0398,124.962,259547,3,5
1eLsYYoiXcCVmtyeNci84B,Sunfish,Sebra Cruz,https://p.scdn.co/mp3-preview/ed5baae2b512c661f5a9065d4ecad38d4ca0ad65?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.663,0.856,8,-8.842,1,0.0401,0.00367,0.847,0.0446,0.512,128.005,220318,4,5
6yYIZixDyISJVcnqQUfEpj,Together Alone - Kölsch 'I Have You' Remix,Pale Blue,https://p.scdn.co/mp3-preview/6a67f85975d02debbc5df5c57f3e68939cab508f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.634,0.77,1,-10.982,0,0.0356,0.0023,0.917,0.111,0.039,127.007,427087,4,5
3WQ2ZSaSvkU6cmf6vZZb7Q,We You,Super Flu,https://p.scdn.co/mp3-preview/4803a7fd3e0c10620c6b650709ebd48bc7fbda28?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.746,0.703,0,-10.646,1,0.0762,0.000347,0.284,0.117,0.419,123.987,212903,4,5
5fFbgdPYMQR0mGrBUBN8eT,Io,biskuwi,https://p.scdn.co/mp3-preview/9bd83f1ec9e8c7c293d0cda522dffaa3a570abe1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.744,0.765,7,-5.336,0,0.067,9.9e-05,0.867,0.0851,0.422,124.0,245806,4,5
7cg8kY2L8LKgTvcx1tHoQn,Flat White,Booka Shade,https://p.scdn.co/mp3-preview/50e74999b66e122d4254d17c9f48bb2ac431d9e4?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.744,0.699,1,-10.29,1,0.0534,0.00398,0.903,0.669,0.302,123.994,422875,4,5
3gcmh7rWcT1ppvVqQNfezy,D:evotion,Darksidevinyl,https://p.scdn.co/mp3-preview/45fb5d74946c4a68f94dcff28f1b13e53f71bf10?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.757,0.71,10,-8.478,1,0.0768,0.00139,0.821,0.0859,0.679,122.002,371803,4,5
4VlJp8B58I25sdjHsOAare,Jungle Blues,Amonita,https://p.scdn.co/mp3-preview/d9064dd78aea530fa209dce01dd518478235751f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.792,0.903,10,-10.118,1,0.0457,0.00654,0.879,0.12,0.196,120.991,482727,4,5
1gFEnblSy4QfaYSviKgdY5,Abandon the Rule (Ahadadream Remix),ELIZA,https://p.scdn.co/mp3-preview/b3bf1c46c1f6f66381bc8ea9db08eeeb2d8d3b62?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.776,0.595,11,-8.273,0,0.0881,0.0661,0.282,0.0685,0.563,125.039,203641,4,5
54PCyKj5lICOgjk5WaC0li,Remember Me,BLOND:ISH,https://p.scdn.co/mp3-preview/39c860b90d2f3c888c3e0a7a63a7732d7afde0c8?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.646,0.943,10,-6.74,0,0.0534,0.0142,0.499,0.325,0.0388,122.986,226348,3,5
3eZfRfaZ4Ke9QC4QL839Wl,Schöneberg - DJ T. From Mitte To Schöneberg Remix,Marmion,https://p.scdn.co/mp3-preview/0b3dcf49b9133eab84c5db49171784eb1edaefd7?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.774,0.84,11,-7.03,0,0.0423,0.000697,0.853,0.105,0.159,124.003,315495,4,5
2o0JbmIEBEJ20f7SXpr7XH,hearts <3,Dariush,https://p.scdn.co/mp3-preview/d56648d6819f58e25bd0f745339b7b5d78aa8edb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.729,0.664,0,-9.182,1,0.0917,0.641,0.262,0.098,0.152,155.353,297304,4,5
2YlrFLQMDvkvnAlyS94zo8,It's That Time,Marlon Hoffstadt,https://p.scdn.co/mp3-preview/d0c22cbcaee424d4e5fd18bbe83e6caa77db4f1e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.724,0.965,0,-6.195,1,0.0497,5.75e-05,0.859,0.705,0.753,147.023,240250,4,5
5m6UuaK29JZiHs5d4K3WXo,Elements,Torsten Kanzler,https://p.scdn.co/mp3-preview/0b3bed91b6ab786624efd4138cce1c71e5a23fd7?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.78,0.879,10,-9.483,0,0.0552,0.0167,0.911,0.102,0.0366,134.999,394426,4,5
