id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
7Fege3yv4dvehB3NdRBGwI,Banking On Me,Gunna,https://p.scdn.co/mp3-preview/c9e7e4d5325227a2379fa1d914a099fa96c66d8f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,200000,4,3
2YzmfPLqUx5CJOaw5ThsBV,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,https://p.scdn.co/mp3-preview/351048c0a877ddff64906b27e8b8967a7cf2211a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,202636,4,3
1Y5Jvi3eLi4Chwqch9GMem,Super Gremlin,Kodak Black,https://p.scdn.co/mp3-preview/01f6ee2ac9540d2c3dff7513c6219d8bb04d5002?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,200548,4,3
3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),Jack Harlow,https://p.scdn.co/mp3-preview/e5292dde07a8c09e6a55673a9411d2a1ccf7249d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,309327,4,3
6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),Young Stoner Life,https://p.scdn.co/mp3-preview/60666c1c07dd2a26832bd9a895e45f1a536d651e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,215693,4,3
40TPiJpvwGIyvPjJMDTKfy,Rags2Riches 2 (feat. Lil Baby),Rod Wave,https://p.scdn.co/mp3-preview/b68d3d710e141983a5f58963d0e42949199b2e7e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4,3
1C8ux1YWLMHCenYJFiIV4Z,PTSD,G Herbo,https://p.scdn.co/mp3-preview/6622f94a7f26f9511673d8f2347bfbf4aada5719?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.883,0.808,1,-3.158,0,0.182,0.0313,0.0,0.207,0.806,119.01,232065,4,3
0UMqDSXk4xvoCNRrIEPf7T,King Snipe,Gucci Mane,https://p.scdn.co/mp3-preview/8eed06a5f57e244eaa67a628710149f296c199f3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.818,0.526,1,-8.078,1,0.277,0.0103,0.0,0.146,0.531,125.061,214594,4,3
0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,https://p.scdn.co/mp3-preview/b559c6e1663bfbfe007369641c13670532721502?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,178176,4,3
5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),Ty Dolla $ign,https://p.scdn.co/mp3-preview/b477a98facd1faf6dc5735212ca4f88f261406fb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,143375,4,3
2UQ2oUbHiB8wWYCE42JX0k,My All,Polo G,https://p.scdn.co/mp3-preview/b836c82e83236af9833c0b9db3de76f4bf27ad58?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.493,0.613,1,-6.636,1,0.414,0.0393,0.0,0.128,0.373,156.104,197692,4,3
6tiKwZppNjrls8RsPQwK6r,You're Mines Still (feat. Drake),Yung Bleu,https://p.scdn.co/mp3-preview/21f5c33d2661f639e16d8737c905aa23804e4cbf?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.613,0.615,5,-4.859,0,0.107,0.308,0.0,0.107,0.342,86.782,226220,4,3
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),Cardi B,https://p.scdn.co/mp3-preview/dce706a3a3ae59a3b15ed73768e8d80d9f4bcb07?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.878,0.685,9,-5.28,1,0.225,0.00152,0.0,0.0753,0.523,157.003,211649,4,3
08F16baYbciTva9P4BvpiI,MAFIA,Travis Scott,https://p.scdn.co/mp3-preview/e818eb24667f15a47305a591de4bd6fad848b01a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,240000,4,3
62l3NSQPUxvcwwzKUmysrE,Bad Man (Smooth Criminal),Polo G,https://p.scdn.co/mp3-preview/19ca3a3d3c8e2bc4c9659d1c91127dfdd71438e0?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,4,3
1a7tOEheXeaSNathZW4Gzk,Hanging With Wolves,Lil Durk,https://p.scdn.co/mp3-preview/07a427bb1868a7e67c44a6f40ac6cb6782969fee?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.823,0.636,11,-7.239,0,0.0612,0.0168,0.0,0.108,0.5,151.978,205893,4,3
62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Jack Harlow,https://p.scdn.co/mp3-preview/080cf575e59c6c309003e83eb88cef789ab0e70c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385,4,3
22ruOqBqBRiZDiXFud4OXa,Over The Top (feat. Drake),Smiley,https://p.scdn.co/mp3-preview/0c31c507cce0cc09f5c0332573dfc6619e4c382c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,153406,4,3
4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),NLE Choppa,https://p.scdn.co/mp3-preview/b01bc02c42e27c4887a7d4547851c9b872413cc6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,173288,4,3
7uLFOXgLrS90tEYPO1DGXy,Man in the Mirror,A Boogie Wit da Hoodie,https://p.scdn.co/mp3-preview/678f28d825ff3570954b71300a8e50e038ee7ad6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.849,0.631,3,-4.241,0,0.0637,0.171,0.0,0.149,0.55,135.997,215304,4,3
6wyhUr4Xw8z5uSy0AhoZfU,I'M ON ONE (feat. Drake),Future,https://p.scdn.co/mp3-preview/203450179eba583c3da6fda91e342dc5f38c3868?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.773,0.707,11,-5.71,1,0.0568,0.0103,1.04e-05,0.296,0.113,76.977,236187,4,3
4yNoUQkYf1QF8iYlEzNynH,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,https://p.scdn.co/mp3-preview/690c52b5f0ab7a2a9ae1152bd4fc4f0b9270e708?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,279853,4,3
6ilmDtTR9yGrZCIOnMLNQy,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI,https://p.scdn.co/mp3-preview/db574ac2cc97d199a21483460440debfe58393dc?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363,153147,4,3
0P2P1AxcRYhiZvoF5MyRmM,Rumors (feat. Lil Durk),Gucci Mane,https://p.scdn.co/mp3-preview/11c87d857056c2b4a74d5ad0bf300169b550ab04?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.688,0.842,2,-4.211,1,0.264,0.0499,0.0,0.241,0.416,159.897,185856,4,3
0mG6igzxbH55XRyq3ygEh8,2055,Sleepy Hallow,https://p.scdn.co/mp3-preview/c3fb9fc25936e9ab24841482fdef4fe0e4077df9?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.775,0.518,6,-5.857,0,0.311,0.455,0.0,0.121,0.646,161.011,123987,4,3
6yDPFrHZLQbQa9Itd2J4Gp,Water (Drowning Pt. 2) [feat. Kodak Black],A Boogie Wit da Hoodie,https://p.scdn.co/mp3-preview/1b489ef02c212951c82a49a2652bf124846ec12a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.855,0.603,0,-5.488,1,0.284,0.0392,0.0,0.105,0.494,129.976,206769,4,3
6OrTKLtcF7EBayOV2QqkSK,Hold That Heat (feat. Travis Scott),Southside,https://p.scdn.co/mp3-preview/d3ff37706ab059916026cb518f55fd7f64f87525?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.744,0.608,2,-6.386,1,0.0442,0.0295,0.0,0.397,0.0692,130.045,221538,4,3
2DTpP3caqX3QdJIEoS83mD,Your Heart,Joyner Lucas,https://p.scdn.co/mp3-preview/121d6362424a90b743d54c5e7c5ea0e27a580ca6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.861,0.637,6,-7.701,0,0.133,0.392,0.0,0.0929,0.754,87.006,198621,4,3
3J4VKkUpLvomXJbn9ZAypO,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,https://p.scdn.co/mp3-preview/1fd2b7c307a4fdf5a46236cc4c1c58cbc0146c17?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.681,0.63,1,-5.585,1,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,4,3
5bLGQqcpsz5ISWeihZfJnR,Are You Entertained (feat. Ed Sheeran),Russ,https://p.scdn.co/mp3-preview/7f11554b6c3fa2a9e5789a950b5d01be2474be8b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.587,0.61,10,-6.881,0,0.234,0.0402,0.0,0.167,0.556,130.063,156083,4,3
67G6iaOw8DZqp1z8STR89R,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,BIA,https://p.scdn.co/mp3-preview/ea4c6cbce1382172bcc48e55beaff1288c2ad55c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.893,0.463,1,-5.301,1,0.36,0.199,0.0,0.318,0.591,81.026,229601,4,3
7gDwRzJhLs0fFHaGtMDJVM,Baby Blue (feat. Chance the Rapper),Action Bronson,https://p.scdn.co/mp3-preview/7dfd94e6cf81af865e98660fb784af6d6f5e448d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.828,0.487,6,-6.142,0,0.0343,0.247,1.86e-05,0.136,0.761,85.027,280160,4,3
4Aep3WGBQlpbKXkW7kfqcU,See You Again (feat. Charlie Puth),Wiz Khalifa,https://p.scdn.co/mp3-preview/69c2ac6f1501e5c8bc6970273da5d06fb97a2e76?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4,3
4pkZ5gasUzIcPHx6v7pmes,Hotel (feat. Chris Brown),Kid Ink,https://p.scdn.co/mp3-preview/820466e77eb137685438ce4a491fbad3e3a26eb5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.78,0.581,10,-6.996,0,0.17,0.00497,0.0,0.215,0.693,102.87,218880,4,3
6N9ZOtguCnnrvwH7zD82WJ,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,https://p.scdn.co/mp3-preview/6316ccb80845938fad240c7e9d560b997c742544?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,4,3
