id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,https://p.scdn.co/mp3-preview/23a6ace3679431062d5e6f0bc60a514f3a26da4e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,269373,4,10
0GO8y8jQk1PkHzS31d699N,Tongue Tied,GROUPLOVE,https://p.scdn.co/mp3-preview/6082516f3c05520cc2cf8cecd17e4ce8667c459e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,218013,4,10
51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),Deftones,https://p.scdn.co/mp3-preview/d0fca1a516d07cea609f8f259faf940af456cdfa?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,299533,4,10
4e9eGQYsOiBcftrWXwsVco,Aerials,System Of A Down,https://p.scdn.co/mp3-preview/b39ec3629c47cbef5ebc57f864effc531cf4b62c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,235053,4,10
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,https://p.scdn.co/mp3-preview/46d898c23fb28b9f52abf78b794aa500988d2132?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,293960,4,10
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,https://p.scdn.co/mp3-preview/1434f7350357c1d6a7eb7f5a84dd6d198a252ed1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4,10
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,https://p.scdn.co/mp3-preview/efb065069d22384206b0fc703c6f99734d33411d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,4,10
3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,Muse,https://p.scdn.co/mp3-preview/f4fe399267e6093182d576a6c84c0e081c81ff90?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440,4,10
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,https://p.scdn.co/mp3-preview/a706f49778aad73ad12cac1cc26a5a54c8240bbd?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,10
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,https://p.scdn.co/mp3-preview/6b0e4d00b02ff767f436c2c43f9f8b2a12b35472?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,10
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,https://p.scdn.co/mp3-preview/b288d1b3245bfa82243267c77fe152dbd696f3c8?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,229640,3,10
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,https://p.scdn.co/mp3-preview/ce95ec4b7666e7efe290782e449bd96ba8f7a4e5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.531,0.909,11,-4.236,1,0.034,0.0175,0,0.231,0.814,97.546,178000,4,10
7nnWIPM5hwE3DaUBkvOIpy,Drive,Incubus,https://p.scdn.co/mp3-preview/7948a397a8d6e2e9d37ea4827235fbe254463b66?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,4,10
4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,https://p.scdn.co/mp3-preview/529eb48df232955cdd3b870f21e2bd41f1657fae?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,10
5FZxsHWIvUsmSK1IAvm2pp,Best of You,Foo Fighters,https://p.scdn.co/mp3-preview/663c0b487fce5c988d695cba4c20916a56760bdb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,255627,4,10
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,https://p.scdn.co/mp3-preview/35521d82091e8c9a6a1cee80fb59dc2f6b5cb776?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,219827,4,10
63OQupATfueTdZMWTxW03A,Karma Police,Radiohead,https://p.scdn.co/mp3-preview/0c770be37583bbf7f7da3febeb2bf11d1a621a80?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,264067,4,10
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,https://p.scdn.co/mp3-preview/95c625d5a50dd249d5c58aebe4baf8b6e4efa09e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,4,10
6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,https://p.scdn.co/mp3-preview/ba87b3463a795afa81ee18d3fbb116bb7793140e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,4,10
5dTHtzHFPyi8TlTtzoz1J9,Helena,My Chemical Romance,https://p.scdn.co/mp3-preview/647498327cb13c79d81b76492d63cb71be579eac?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.356,0.96,4,-3.487,1,0.104,0.0142,0,0.209,0.0857,125.921,204733,4,10
3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,Cage The Elephant,https://p.scdn.co/mp3-preview/ada37d5b27a8c23c77d3f66c7f81d656ec3deefc?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.636,0.849,0,-7.075,1,0.106,0.0438,0,0.372,0.917,156.036,175493,4,10
