id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
0wYbYdtkfwTkVR6pGWyp5Q,Amber Dawn (Aubade) | Alba de Ambar,Julián Fueyo,https://p.scdn.co/mp3-preview/9ddf964aadaeb4cdbe0ba26433f7413f65e75f2e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.428,0.0305,5,-31.601,1,0.0703,0.994,0.962,0.104,0.295,80.797,159664,4,7
54ujcOYH8BleF6uWEPPlUn,Lágrima (Preludio),Francisco Tárrega,https://p.scdn.co/mp3-preview/5ecdf30a06fba9355221e5c079c02901bfe24ced?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.429,0.104,4,-18.475,1,0.087,0.991,0.933,0.109,0.196,75.546,125750,1,7
6GzMz3s0K1YKwRVI36CgRx,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",Franz Liszt,https://p.scdn.co/mp3-preview/1567d6b8f91ad008405defd0d193bb0e295068a5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.343,0.0342,8,-25.591,1,0.0406,0.991,0.92,0.1,0.0378,60.228,270000,3,7
0P7UwPB9vL74bD6gzYaKIu,"Salut d'Amour, Op. 12",Edward Elgar,https://p.scdn.co/mp3-preview/befac3ec21a7ca62bd8bb6b9674a75e5ba915573?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.138,0.0337,2,-27.266,1,0.0476,0.989,0.974,0.1,0.181,72.134,164680,4,7
6N7JzrteJv8lsr1GWYyu0b,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",Claude Debussy,https://p.scdn.co/mp3-preview/f2d1af88e0bb65c024af03b06b0aa219ee1a3f28?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,279160,5,7
4LqdjIv6gZRFCp1415MMap,Electric Nocturne No. 93 - Piano,Garry DW Judd,https://p.scdn.co/mp3-preview/58bef969d0dc905f1610f0b23d14f00c9f54d977?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.487,0.0283,7,-22.081,0,0.0521,0.993,0.912,0.121,0.0745,68.914,120020,4,7
5CJHqOvdiRJMvLiL2pdu9k,"The Enchanted Lake, Op. 62",Anatoly Lyadov,https://p.scdn.co/mp3-preview/0174779fe984bfec89486b33ab31b465c5d6357e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.0667,0.0483,1,-26.135,1,0.0409,0.923,0.94,0.1,0.032,70.825,413642,3,7
6mdlBNh5wctRhW7FG02FgY,Winter Seoul (Orchestral Version),Jazzinuf,https://p.scdn.co/mp3-preview/b9fa1a8c99be61ee58efc8babf6a3157fd742dc2?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.312,0.177,3,-20.709,1,0.0449,0.816,0.781,0.445,0.194,113.346,132441,4,7
1kQiedkXZeFmToTqxEFkjG,Viejo Zortzico,Jesús Guridi,https://p.scdn.co/mp3-preview/fd4e600baeb4a6477912a91b4759ffaefcd11933?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.342,0.0585,0,-19.535,1,0.0458,0.988,0.927,0.143,0.048,71.904,344000,3,7
2FATvg7VS5PVI0kda6O9JW,"On the Overgrown Path, Series I: No. 1, Our Evenings. Moderato - Tenderly",Leoš Janáček,https://p.scdn.co/mp3-preview/fa1e8f141454e6beae8f9fbfe441895cdf282129?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.368,0.0125,8,-26.2,0,0.0405,0.995,0.948,0.0859,0.0734,114.683,198173,4,7
4CZWCG1KOEZPGdQqDL85VF,"The Marriage of Figaro / ""Duettino"" Sull 'Aria",Wolfgang Amadeus Mozart,https://p.scdn.co/mp3-preview/f3f07f5a62e36d11841e993bd4ce6a48ac425d3a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.269,0.0492,10,-24.575,1,0.055,0.984,7.46e-06,0.246,0.111,119.088,212427,3,7
3F8vDmEJ94SI2iUGGRfh19,"Prélude, Op. 11 No. 1",Anatoly Lyadov,https://p.scdn.co/mp3-preview/35fbd22484258f18a0fb14da2cc99df8e896a30c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.367,0.0337,7,-27.109,1,0.0465,0.995,0.914,0.0725,0.0696,69.114,180653,4,7
0pjCsB0XNSyqM9UazlTODC,Jazz Suite No. 2: VI. Waltz 2,Dmitri Shostakovich,https://p.scdn.co/mp3-preview/d258fd1d0d1f18d739db33f9953408cc758c58dd?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847,193600,4,7
3Dgmyz32dxvtxvUTPS0CUI,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",Antonio Vivaldi,https://p.scdn.co/mp3-preview/5d09947ef5ca0bf7430bed3c3d5eb52e38b932eb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,112353,1,7
7lociXOXuYPyGizpf6o5F3,El Noi de la Mare,Miguel Llobet Solés,https://p.scdn.co/mp3-preview/1a536a6e1a0e1baa74f147908c357ccdcbfb6315?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.505,0.0789,2,-19.215,1,0.0459,0.983,0.884,0.111,0.203,85.028,160375,3,7
7n92QzQomRCLlciO14X0kd,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",Frédéric Chopin,https://p.scdn.co/mp3-preview/bf10b6a18f4c4105bae3582c6a30851a81a9ab27?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.427,0.0451,3,-24.698,1,0.041,0.99,0.913,0.112,0.0707,119.78,268427,3,7
2QYbxx9xi3kMDXTXpRvF2P,"Prelude in E Minor (Chopin, #4)",Fiona Joy Hawkins,https://p.scdn.co/mp3-preview/9170cc1ecd7d99f314e8aa1579513849de91fc48?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.343,0.055,9,-20.516,0,0.0457,0.979,0.874,0.113,0.0612,115.659,177200,3,7
1gJDvqyyqGsuqWqti48CPu,"Four Excursions, Op. 20: No. 3. Allegretto",Samuel Barber,https://p.scdn.co/mp3-preview/bc26f98f459b1aa3bdbb6e52bf34b9aa669e2c21?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.315,0.174,6,-20.247,1,0.0375,0.994,0.896,0.0988,0.244,68.792,162533,4,7
5Ih1h9HeQgvXxZxKF5EKSZ,"String Quartet No. 12 in F Major Op. 96 ""American"" I. Allegro Non Troppo",Antonín Dvořák,https://p.scdn.co/mp3-preview/fc9a31082e4c418d61d3543ed993d6d1751f14e2?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.242,0.229,5,-13.368,1,0.0354,0.912,0.681,0.143,0.153,102.477,460515,4,7
0CJuLeZpCdqrqoCMXWZw8k,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",Pyotr Ilyich Tchaikovsky,https://p.scdn.co/mp3-preview/7f7e17d6b69bc96866efab2be68ac97f6fe09095?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.149,0.128,2,-20.459,1,0.0462,0.944,0.928,0.0703,0.113,47.362,415813,3,7
5BavKJNpiTgophxn3d3Yik,Gymnopedie No.1,Erik Satie,https://p.scdn.co/mp3-preview/f91b25fc3d507ddbb3fc4f4d6dc725359a94e38f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.15,0.065,7,-30.228,1,0.0491,0.775,0.652,0.113,0.0368,81.045,221440,1,7
4kU9wsJUbJbccEgMB8NZhG,"Marionnettes, Op. 29",Anatoly Lyadov,https://p.scdn.co/mp3-preview/13705d2c5f8ab8c67d60563938d199d18f521b1b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.441,0.149,3,-28.213,1,0.0486,0.99,0.906,0.103,0.252,122.023,352760,3,7
2rJkObi6HSyR0YaFA57ILr,"Bach, JS: Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie",Johann Sebastian Bach,https://p.scdn.co/mp3-preview/6dfb02abf3a0e10ac85f7472847ae3332db12285?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.559,0.24,11,-20.759,0,0.043,0.913,0.976,0.0854,0.863,121.342,86611,4,7
3EdrsQZHNXR03tHZmU1R9R,"Vivaldi: Bajazet, RV 703, Act 2 Scene 8: No. 16, Aria, ""Dov'è la figlia?"" (Bajazet)",Antonio Vivaldi,https://p.scdn.co/mp3-preview/5a0366e81cb6cbd5e134c57b4ad8cb74bc5fa242?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.596,0.417,4,-13.3,0,0.0527,0.969,0.00222,0.406,0.71,134.295,130147,4,7
4CZq7M6hBTg77Qhp3TJHdN,"Fauré: Pavane, Op. 50",Gabriel Fauré,https://p.scdn.co/mp3-preview/0d661fa8e5ad0f15d043eac6e1e4e0bcff416d56?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.0653,0.0359,6,-26.799,0,0.0421,0.957,0.944,0.128,0.0412,62.105,385858,4,7
4IlmdgYfHujWUIOdp6sLyz,"Larghetto and Allegro, K.Anh. 229: Larghetto",Wolfgang Amadeus Mozart,https://p.scdn.co/mp3-preview/41a29f7b1172b732d1c3722df89f5d5d4d4677dd?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.6,0.0245,2,-23.856,1,0.0714,0.981,0.878,0.092,0.239,70.542,285440,4,7
0BHfePcMkm1adhUeO3PLrI,"2 Pieces, Op. posth., B. 188: No. 1. Lullaby in G Major",Antonín Dvořák,https://p.scdn.co/mp3-preview/1c7e8e4696e8ec0bf4b9dec127817f949c1654cd?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.331,0.0118,7,-29.056,1,0.037,0.994,0.905,0.0762,0.0577,65.591,191760,4,7
50snKbGVIMvteDg9DM504a,Five Bagatelles: Sempre espressivo,William Walton,https://p.scdn.co/mp3-preview/59ce83dd6578fa396514bdabda00329748b217ce?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.588,0.0143,11,-32.062,0,0.0625,0.993,0.96,0.153,0.136,76.28,140400,4,7
5198p5tZXJDhEuuZQ17jAN,Les Trois Valses distinguées du précieux dégoûté - II. Son Binocle (Fireplace Edition),Erik Satie,https://p.scdn.co/mp3-preview/629c9599cec83cd5a43a48d5562d73aa6836ca23?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.394,0.019,0,-31.212,1,0.041,0.995,0.929,0.155,0.209,90.782,66500,3,7
2JMQZegcDqhLXowZD5QbeR,"Bagatelle, Op. 30",Anatoly Lyadov,https://p.scdn.co/mp3-preview/b7f3efd09aa4403945227906db25f394ff3995fa?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.346,0.0659,1,-26.448,1,0.0428,0.992,0.901,0.0845,0.105,66.954,118413,4,7
4GRDiNU8fkizXz4rDX9gS5,"Serenade In G Major ""Eine Kleine Nachtmusik"", K. 525: I. Allegro",Wolfgang Amadeus Mozart,https://p.scdn.co/mp3-preview/d32474ba986ec92f148cc370ed60356a652e3347?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.389,0.0448,6,-24.181,1,0.0493,0.728,0.000198,0.238,0.335,147.991,466133,4,7
2kyEgPaAW8wdpvevPnkf0Z,Ave Maria,Charles Gounod,https://p.scdn.co/mp3-preview/16052fa9388efc3831c91727190aed760aea3751?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,163267,3,7
3kBtqDJvBkxnmuxo5cQlkj,Peer Gynt Suite No.1 op. 46 Morning (Allegro pastorale),Academy of St. Martin in the Fields,https://p.scdn.co/mp3-preview/460fa96dd23a3d67165e850c2085e8795561c68b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.166,0.0171,4,-23.719,1,0.0396,0.985,0.941,0.123,0.0361,68.23,259573,3,7
3nxaPqAOxUxkLhIhbvmv4t,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,Johann Sebastian Bach,https://p.scdn.co/mp3-preview/1e9da5e3cb0d364b5eda6815aa9dce69a2739e1e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.441,0.319,3,-13.99,1,0.0392,0.829,0.0,0.0765,0.671,99.419,453507,4,7
3mhzXvn3dqhC3Z3k6l4kEz,"Beethoven: 'Ode To Joy' From Symphony No. 9 In D Minor 'Choral', Op. 125",Ludwig van Beethoven,https://p.scdn.co/mp3-preview/d1ec15b7de48df1b19921f7ca6dc93b9cab8a21d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.266,0.516,2,-12.527,1,0.0498,0.846,0.472,0.305,0.236,159.184,199693,4,7
6oAI807DnbNtaKfoS7YSPd,Farewell Waltz,Mikhail Glinka,https://p.scdn.co/mp3-preview/5698536be674ba022b919d39fb78a7527efa2cde?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.319,0.0521,7,-29.141,1,0.0359,0.991,0.847,0.173,0.532,73.553,58933,3,7
1IM8x4lxZVOOP9gpQD6c5s,"Danse macabre in G Minor, Op. 40",Camille Saint-Saëns,https://p.scdn.co/mp3-preview/10681762ca6e95138a4ffffcc0557f272524737c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.442,0.181,7,-20.419,0,0.0443,0.906,0.656,0.0598,0.172,115.884,432133,4,7
3Yk2IiVDNBzVu84sGQOa2d,"Arsilda, regina di Ponto, RV 700, Act I: L'esperto nocchiero",Antonio Vivaldi,https://p.scdn.co/mp3-preview/b9f0e1b7f4e883cb83f04ded51f609638bb94ad4?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.255,0.234,11,-18.926,0,0.047,0.96,0.597,0.151,0.414,193.767,235560,3,7
4ksxLnn1ymLGRKnwhba45Y,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",Johann Sebastian Bach,https://p.scdn.co/mp3-preview/086158d97e93e210d31a6217911d8738af043af4?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,327080,4,7
4820SC1xnUaabzzYQTDkP2,Gnossienne: No. 1,Erik Satie,https://p.scdn.co/mp3-preview/3b8cb3c40d0d47bd5df40463440b6d481653e20d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.424,0.00798,5,-28.345,0,0.0496,0.996,0.925,0.0983,0.0794,124.166,214133,3,7
5NGtFXVpXSvwunEIGeviY3,Gymnopédie No. 1,Erik Satie,https://p.scdn.co/mp3-preview/23063b891af42f8aedfe5ed0bad332ee6fb2b94e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.468,0.0127,7,-36.856,1,0.123,0.994,0.937,0.094,0.356,72.776,205867,3,7
1lOVilzLQuYY2fnFrQ76DK,"Waltz in C-sharp minor, Op. 64 No. 2",Frédéric Chopin,https://p.scdn.co/mp3-preview/16fc2777dfe86fc134ef6e1edfd573841c825242?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.191,0.0157,1,-36.252,0,0.0411,0.991,0.916,0.134,0.0869,72.701,199773,4,7
3ZiPgRhzKkWkmzg4rwBgrW,"The Well-Tempered Clavier, Book 1: Prelude in C Major, BWV 846 (Fireplace Edition)",Johann Sebastian Bach,https://p.scdn.co/mp3-preview/fd83c1c07deaa5f04fc8f3ce7f5258c1c8f0d908?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.387,0.0484,0,-32.178,1,0.0459,0.994,0.92,0.114,0.705,126.564,138421,4,7
0GXJ6r9aHj0Lx6ADBiCj9E,Pomp And Circumstance March No 1,Edward Elgar,https://p.scdn.co/mp3-preview/bd42ef55e852d029be5acb0fd3a5a2ad170ced06?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.205,0.265,2,-17.603,1,0.0371,0.876,0.847,0.141,0.311,87.881,334507,4,7
4Weo3vMehKR84QR3gEgwm8,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",Johannes Brahms,https://p.scdn.co/mp3-preview/77795197e7694bdeb19ce7cb11f51a8dbbba11d6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.0818,0.0218,0,-28.778,0,0.0409,0.965,0.841,0.104,0.0616,172.879,374733,3,7
10yXfuLcIilEbs2JrMU7oY,"Le Carnaval des Animaux, R. 125: VII. Aquarium",Camille Saint-Saëns,https://p.scdn.co/mp3-preview/c870c584f5add814276d036b58038fd711b61831?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.243,0.0195,9,-34.913,0,0.0466,0.97,0.892,0.0858,0.0391,125.955,161293,4,7
59eTbibtvvBIGj27eN3zqq,Le Cygne,Camille Saint-Saëns,https://p.scdn.co/mp3-preview/31b047dfc451140d4e0c2f6d42ca48370fa9680e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.116,0.059,7,-26.632,1,0.0446,0.983,0.913,0.152,0.0393,94.137,214987,4,7
4q8f3Ls32PcXE8Ks4V1ufx,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major ""Raindrop""",Frédéric Chopin,https://p.scdn.co/mp3-preview/032276c5910fa9ab580f10d0f1dee2519d477782?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.398,0.00293,1,-29.481,1,0.0666,0.995,0.922,0.0897,0.0804,130.464,348333,4,7
6BdrHOEmokkSxTyxCojD6r,"Serenade, D. 957, No. 4",Franz Schubert,https://p.scdn.co/mp3-preview/53d83cc3f5ee6842d653b150413b141133ed017b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.105,0.0355,0,-25.317,1,0.0393,0.948,0.965,0.0956,0.039,91.169,263493,4,7
2xEVhZew6VihAm4buanz2P,Together At Last,Alexis Ffrench,https://p.scdn.co/mp3-preview/3adfcf435b7e07bf149b2a37765f5e16c604b16d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.433,0.00824,10,-29.236,1,0.0516,0.995,0.886,0.0742,0.0807,62.597,191611,4,7
14E2KOXyzozxKQHu2bh1VW,Reef,Antonymes,https://p.scdn.co/mp3-preview/8b07d6723a03513ee0fc0ab286bfb278323881ea?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.189,0.0983,2,-23.786,1,0.0358,0.983,0.899,0.0895,0.132,75.499,251664,4,7
4WWzf8XjwjnvlCtXBd3y6c,Quietly Quietly,Peter Cavallo,https://p.scdn.co/mp3-preview/be1663e5ca7ad54b5f9bb2b0a91f4856121d6e88?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.323,0.0255,3,-34.641,1,0.0355,0.994,0.848,0.112,0.198,130.38,202500,4,7
0L5WGmfuDp4JgbOnv3eqOg,Enfantillages pittoresques: II. Berceuse,Erik Satie,https://p.scdn.co/mp3-preview/133427a8878d16d195f54e474c1e787fd2bc0397?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.44,0.00217,9,-44.761,0,0.053,0.987,0.958,0.0731,0.473,126.92,77267,4,7
3ASr0AXBDjIzS9Rwi5tLxy,Notes,Alaskan Tapes,https://p.scdn.co/mp3-preview/80531fb2e83d60569ab6228f0bf5d5059636267a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.303,0.0134,6,-33.181,1,0.0353,0.976,0.817,0.37,0.0392,83.748,127074,4,7
5O3UGMP9XJLbshKKZHsrGN,Mid Air,GÅEL,https://p.scdn.co/mp3-preview/e31c534391a4bc3caea745d1a7148647fce4a464?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.524,0.0338,0,-28.584,1,0.058,0.995,0.921,0.0907,0.25,111.895,147937,4,7
0If3zfg7N68SAaDgPAQa9l,A Simple Little Lullaby,Eamonn Watt,https://p.scdn.co/mp3-preview/3ecabb3c8b0f050d8a9ed260cdf5075639e23ab4?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.387,0.00487,2,-33.84,1,0.0584,0.996,0.957,0.0883,0.212,70.309,160435,3,7
2Ibyx9m0rs3MSVWdqaCWkI,Nederlag,Jacob David,https://p.scdn.co/mp3-preview/5828a58ccf7a1b147fb8128ad8f22f857f60c68d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.208,0.0709,5,-32.798,1,0.0478,0.988,0.964,0.0923,0.174,206.563,137013,4,7
4GjfVYoUJ0OCmDiL869kUJ,"Album for the Young, Op. 39: No. 3. Mamma (Maman)",Pyotr Ilyich Tchaikovsky,https://p.scdn.co/mp3-preview/6dbcbcb000817ab77bf039317b1080c3f5e80698?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.418,0.00869,7,-37.257,1,0.0455,0.996,0.962,0.105,0.42,87.273,93507,4,7
6wfm9juwwokarp3HiI1tg2,Late,Nils Frahm,https://p.scdn.co/mp3-preview/394683e5ae41e41f7ea24a156fb045c93f68d557?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.348,0.00533,6,-37.7,0,0.0415,0.986,0.898,0.108,0.216,103.431,198585,4,7
2hsYfmLXWdRWqB2i4LAhp1,My Hands,YARA,https://p.scdn.co/mp3-preview/b7a84a41844af676595d1a37cd2f91c7e275d8e3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.333,0.00527,0,-30.864,1,0.0343,0.995,0.916,0.0955,0.126,77.249,237008,4,7
4UoQyXltWDTbKhz839QILK,Look Inside Yourself,Edvard Kravchuk,https://p.scdn.co/mp3-preview/1b4da6032e2a79457a71501977099912bf0732d7?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.46,0.0073,1,-31.247,1,0.0503,0.993,0.963,0.0952,0.194,71.743,218133,4,7
1BfkOTr6W7SyXsfappHLHy,Goodwill,Rick Gallagher Project,https://p.scdn.co/mp3-preview/a5e429d5fae1103c12cad86d11902730316be752?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.236,0.056,1,-31.629,0,0.0437,0.992,0.926,0.0975,0.184,211.567,206868,4,7
1Biw7PpA3W0wCSl4PPspsa,"Patterns, Erase - Simeon Walker Rework",Illuminine,https://p.scdn.co/mp3-preview/21d6fb1e374738f12cd0e90d26ea40aa81ed558a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.293,0.00553,1,-34.954,1,0.0476,0.995,0.942,0.0916,0.206,78.651,271760,4,7
7LU7XMeV4RkmimgQobn1kY,Lost In Thought,Treman,https://p.scdn.co/mp3-preview/188b5dc8f0467054685f3675bde5c8fffd16887e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.464,0.0032,6,-31.34,0,0.0477,0.992,0.907,0.124,0.373,137.845,90186,5,7
2hxaiA9EtXjMlXhG6SCoW8,In The Stars,Rebecca Woods,https://p.scdn.co/mp3-preview/7cbeb719d86528b02153f8a28e1a2af99e76d2d2?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.397,0.00375,9,-38.226,1,0.0393,0.988,0.957,0.115,0.11,64.443,163917,3,7
6EO1zgWT7dpChCqOfeFIVS,Echoes In The Wind,Josh Jacobson,https://p.scdn.co/mp3-preview/794f9019e005d4699af0cee73e5b0a7929a33cff?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.385,0.00375,1,-37.041,1,0.0453,0.989,0.923,0.126,0.105,60.605,137556,4,7
2bVUyLxltPaSPhz9yaNbr4,Warm Embrace,MettaForm,https://p.scdn.co/mp3-preview/42206d6c8c289e4f442dca3dca8c163424ed92cd?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.666,0.0135,9,-29.191,1,0.0546,0.995,0.959,0.0927,0.509,109.453,110625,4,7
3voEoccU1Hg1QdE0j4qxw1,Romanze,Lisa Kriegler,https://p.scdn.co/mp3-preview/4cb564a00a6ef74b99fe394b773528e3549184c3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.491,0.0287,3,-24.258,1,0.0376,0.994,0.947,0.0898,0.291,63.651,131146,3,7
5pDfqYDr6sOiYcUqReOqV0,Currents,Michael Logozar,https://p.scdn.co/mp3-preview/41ac9f1dd9afc38368f668eb098bc05298eea38e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.266,0.206,11,-20.813,0,0.0357,0.967,0.923,0.105,0.432,128.757,124465,3,7
1UeEULIBhrFzy8WhI3FrMF,Archangel's Lullaby,Howard Blake,https://p.scdn.co/mp3-preview/154017eed66bf2c66d9c08089bbbbf7d8e0f8ba3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.0996,0.0116,2,-35.154,0,0.0437,0.986,0.938,0.0981,0.0654,88.778,99733,4,7
28breCSDTKxrWa96iZBNlq,Tolerance,The Masked Pianoman,https://p.scdn.co/mp3-preview/89f5d34a8bc568492134fcc8fb44419871f187f0?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.288,0.00706,7,-33.604,1,0.0443,0.987,0.959,0.121,0.0898,79.384,140844,4,7
1qGI8KYIXtJK9WTMC6nIQM,Island II,Olivia Belli,https://p.scdn.co/mp3-preview/5fd139d81f914486e8d9af4ac55bd197c1b93f8f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.4,0.00478,5,-32.946,0,0.0382,0.993,0.92,0.103,0.122,74.012,143960,3,7
2lOtRr8WYqtl2YmRGAAyyv,Hourglass,Jiří Horák,https://p.scdn.co/mp3-preview/32186815f8ee9f2489458f3affd18e97f894bf4d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.402,0.0085,4,-29.783,0,0.0461,0.995,0.929,0.112,0.382,77.928,122126,4,7
6Q3W3lQNWQJ3wGzXlAmHd7,Where Dreams Begin,Acirassi,https://p.scdn.co/mp3-preview/a30deba6e96b66b270b8d1effe78a2a99d06a9e0?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.342,0.00121,0,-31.922,1,0.0438,0.993,0.953,0.109,0.0397,67.791,163710,3,7
18QVbIw5S0MJHGWF2qLX75,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",Robert Schumann,https://p.scdn.co/mp3-preview/56b40c6dfd4228d3239d87532e90dc9f80e6d0d6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.5,0.0123,5,-30.17,1,0.0712,0.995,0.954,0.0748,0.313,130.128,186840,3,7
2FbUitqkfxFhI4An73HzZW,"Minuet in A major, D. 334",Franz Schubert,https://p.scdn.co/mp3-preview/82db2f2ad7b66bc2bfe9c36d7919275931f29b6d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320,3,7
40IvETLq2Y1Su1Z0GWumRF,Saint-Saëns / Transcr. Vidal: Le carnaval des animaux: XIII. Le cygne,Camille Saint-Saëns,https://p.scdn.co/mp3-preview/8d01610eca43c01697e07bd24de8bb2495797b4a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.213,0.0329,7,-28.228,1,0.0451,0.972,0.926,0.0978,0.0366,84.819,208040,3,7
4k8AC9xUl0o7JG7qlVQBZi,Viva Valeriana,Anaëlle Mei,https://p.scdn.co/mp3-preview/a3fb4521755bee3f4181fdcf2f9ebfb22732974f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.38,0.00358,11,-29.373,1,0.0453,0.984,0.958,0.0825,0.115,66.831,112046,4,7
3eKndOAWTLzbzqaAdBRwBR,Empires Luck,Sur Coast,https://p.scdn.co/mp3-preview/925ae2f2286d3fd9761866dc1315dd5d095f9599?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.34,0.00262,9,-33.727,0,0.0557,0.995,0.944,0.0869,0.292,68.415,182010,4,7
