id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
58r4JuwHhXLAkttkaUZfLw,Got to Be Real,Cheryl Lynn,https://p.scdn.co/mp3-preview/74844a5acf98a35f2cc4b91b12f2f559f08fab68?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.836,0.626,9,-10.143,0,0.0335,0.0943,0.742,0.153,0.898,114.657,307947,4,
0nHdPB5NA4xkoDoSLbREwD,Ma quale idea,Pino D'Angiò,https://p.scdn.co/mp3-preview/aafa811220e841e2c150fcd0f4acedc7d84ea4a8?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.868,0.788,1,-4.321,1,0.0547,0.0334,2.6e-05,0.0801,0.961,114.674,262457,4,
5IKLwqBQG6KU6MP2zP80Nu,We Are Family - 1995 Remaster,Sister Sledge,https://p.scdn.co/mp3-preview/c8e62c272be0fd81117f2059aaa6b5eaaa1e5b73?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,216733,4,
5jUA1njy3h6ynHLvPdEVHt,Disco Inferno,The Trammps,https://p.scdn.co/mp3-preview/f55d2b24e8c11dc32e926ff058564a35b0d44bfa?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.799,0.632,10,-12.364,1,0.0332,0.0293,0.359,0.103,0.967,128.567,659000,4,
46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,https://p.scdn.co/mp3-preview/266818d14bb3fd8ef1cd8f67115f60034a786e22?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,365467,4,
2ffCT6Pe2LYriwN2Y5ObIg,Give Me Love,Cerrone,https://p.scdn.co/mp3-preview/b55f2c0577f340daee8d31e8b43751640fc63168?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.802,0.865,1,-6.768,0,0.0799,0.274,0.00704,0.0555,0.954,127.106,462000,4,
3LDefGtx6L0wV6u8zckjUu,A Night to Remember - Single Version,Shalamar,https://p.scdn.co/mp3-preview/27d22e6a7f63415e26f802e6fabb9523b2f93663?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.77,0.827,1,-8.754,1,0.0369,0.298,0.000357,0.199,0.888,109.059,211253,4,
5m2tbFHvChBEIRGBObZTVz,She Can't Love You,Chemise,https://p.scdn.co/mp3-preview/1f37f619d770bf90328a28e74681a5997fb053e3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.954,0.523,7,-12.294,1,0.0939,0.0102,5.31e-05,0.055,0.677,114.745,309773,4,
41F97acqBc7aMzwD224kRR,Beat the Street,Sharon Redd,https://p.scdn.co/mp3-preview/128e1fb34937d49a9d6c36c952b195d67e88efcb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.836,0.711,7,-9.323,1,0.0884,0.0302,0.535,0.0837,0.482,117.909,375547,4,
6MfYTs6Cwny5P4a1fI7stu,Spank - Special DJ Remix,"Jimmy ""Bo"" Horne",https://p.scdn.co/mp3-preview/82945b553ef0d0c5f4fd0e3c285487a9f8110b6a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.816,0.59,5,-9.946,1,0.0397,0.0391,0.36,0.0628,0.655,118.302,418667,4,
