id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
4cbbcvNAEwB1Mh6fvpFW0O,Bebe,renforshort,https://p.scdn.co/mp3-preview/bd7dff1a96ec398d3f411b74eba96f63aea4353d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.875,0.761,1,-5.59,1,0.04,0.235,4.72e-06,0.063,0.754,138.076,136663,4,2
3w6JB9UckmYZBn4Tsq2kpM,Pretty Girl Era,LU KALA,https://p.scdn.co/mp3-preview/3965ec2ae9e1e1bb735353e36e15e0758c0db990?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.917,0.711,11,-5.835,0,0.153,0.192,6.82e-06,0.0818,0.938,111.941,155571,4,2
6m233M73tZHzRiUrNdBXOp,Love You More,Felix Cartal,https://p.scdn.co/mp3-preview/842227152eea423359c3d02990018c71fe80f249?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.606,0.916,1,-4.853,0,0.0742,0.0801,0.000599,0.499,0.722,100.028,181200,4,2
7j57nadsCph2KI9eYuaum8,The Hard Way,PNAU,https://p.scdn.co/mp3-preview/887c3f88085a27959ba7325552b87b659e353b82?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.691,0.906,0,-4.458,1,0.171,0.072,0.0,0.299,0.657,119.978,183926,4,2
64c5wrsub6yGJRs7swMo8n,past life,elijah woods,https://p.scdn.co/mp3-preview/a0bbbb82193981484e747831c2090bef92716e10?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.733,0.549,10,-7.263,1,0.0413,0.513,0.0,0.1,0.373,87.965,164214,4,2
7KPKwEJElXTqP67xhHGxPE,Scary Hot,Ralph,https://p.scdn.co/mp3-preview/1df12f4bea7a0cdbd50292bd9e6f0986fe40fc94?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.799,0.638,7,-5.663,1,0.204,0.0866,1.31e-06,0.0787,0.644,132.008,128973,4,2
73ZWAySu4UX5LkpCM6zjYh,CHRONICALLY CAUTIOUS,Braden Bales,https://p.scdn.co/mp3-preview/41083171d1ef2eec6af74600ef5c3e46fbbcbb6c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.698,0.581,1,-4.33,1,0.155,0.262,0.0,0.166,0.865,139.89,119571,4,2
2L9N0zZnd37dwF0clgxMGI,ceilings,Lizzy McAlpine,https://p.scdn.co/mp3-preview/580782ffb17d468fe5d000bdf86cc07926ff9a5a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,182888,3,2
78PzKHIuCAv8ve3VLIfCI8,blue,laye,https://p.scdn.co/mp3-preview/52fbce2b8b3b6bc8c2add44f1094b1e15aa41d53?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.488,0.573,5,-6.786,1,0.0299,0.0599,6.85e-05,0.0825,0.378,65.996,168333,4,2
2WpMx09zVGGmKphjnuMwWH,Friends,NIIVA,https://p.scdn.co/mp3-preview/b8bc4ff901df2dae93dcb20263a1ab85c3cbedb5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.548,0.338,1,-9.946,1,0.0943,0.297,5.88e-06,0.104,0.404,103.606,188571,4,2
6zIBnhXLG3K95f0OsUCPm0,My Crystal Nails,INNA,https://p.scdn.co/mp3-preview/837f70cefcf1333866276db159ba8b0c1b41cd50?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.843,0.584,0,-9.233,1,0.139,0.0745,4.34e-05,0.518,0.576,125.018,108696,4,2
164QjgWOxnSZYHQghRKeC0,Borderline,Tove Lo,https://p.scdn.co/mp3-preview/d4648160b1939aad7410312d7199ad1bb6f1aa12?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.727,0.695,7,-6.19,0,0.0518,0.00839,0.0,0.11,0.811,127.995,193382,4,2
2R5hXZrxhgwycn39rC0OdQ,FACE MYSELF,Elley Duhé,https://p.scdn.co/mp3-preview/7270577865809ec51c648e42a89576f879c6967c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.517,0.653,2,-6.3,0,0.0399,0.0898,0.0,0.157,0.215,97.772,227904,4,2
4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,P!nk,https://p.scdn.co/mp3-preview/4a8b78e434e2dda75bc679955c3fbd8b4dad372b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.636,0.888,8,-3.889,1,0.0945,0.00162,0.000216,0.147,0.25,122.032,237200,4,2
0uk3W9Y15pFlwHC5xbYLcZ,Slow Down,GRAE,https://p.scdn.co/mp3-preview/630b69c7e0209a483affa46979da48dfc89c442f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.756,0.601,7,-8.374,0,0.029,0.0759,3.05e-05,0.141,0.611,135.009,191120,3,2
7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,FIFTY FIFTY,https://p.scdn.co/mp3-preview/af5c16d4c69be9b3278e7079d5aab14aa425127b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.783,0.592,11,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,174253,4,2
4AxG1T6UJJ4xCX4Wz6JDLG,People (feat. Ayra Starr & Omah Lay),Libianca,https://p.scdn.co/mp3-preview/ca98ebb957537d9b086bd38fd57c4e8e8498144c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.559,0.453,10,-8.746,0,0.0684,0.592,1.23e-05,0.0909,0.622,123.906,184633,5,2
2Y67qsABsPKMrvCxPCzL6r,We Go Down Together (with Khalid),Dove Cameron,https://p.scdn.co/mp3-preview/6075c2541463823004d722c0953707e6e5e12eb8?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.494,0.348,9,-9.791,0,0.03,0.652,1.07e-05,0.0859,0.134,104.923,184963,3,2
7LbhIjYNfCguxjAw43Mkff,Ghost,Ava Max,https://p.scdn.co/mp3-preview/0fe82d6c63ec96687dce03dea050fc6f736ca536?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.715,0.931,11,-3.548,0,0.0426,0.00573,0.00185,0.0549,0.615,119.971,181648,4,2
0BjPVKGaC2j99Xfn9xbqBU,Moneytree,Clay and Friends,https://p.scdn.co/mp3-preview/9efe62d5815ed6d373fb32ec07f2d8ad25103b48?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.74,0.513,9,-8.883,0,0.166,0.0111,0.0,0.11,0.385,94.007,156273,4,2
4nfyxpiejEPrUHLnejED7i,SAD B!TCH,Anne-Marie,https://p.scdn.co/mp3-preview/2497d73acadc3f14ba85bc1632dcdffb6964ed92?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.544,0.692,0,-3.207,0,0.155,0.296,0.0,0.131,0.618,193.954,132794,4,2
3zkyus0njMCL6phZmNNEeN,LET GO,Central Cee,https://p.scdn.co/mp3-preview/5391f8e7621898d3f5237e297e3fbcabe1fe3494?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016,175890,4,2
2KReCz1L5XkGIBhDncQ5VZ,BABY SAID,Måneskin,https://p.scdn.co/mp3-preview/3fa0ab689c6e46a7040d84e30bd761856a95100c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.622,0.715,6,-4.04,0,0.0323,0.000982,0.0,0.0796,0.607,131.012,164682,4,2
6BePGk3eCan4FqaW2X8Qy3,10:35,Tiësto,https://p.scdn.co/mp3-preview/6e88ed9108e2c0c493903a7d280183d6d6855272?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253,4,2
