song_id,mfcc_a_0,mfcc_a_1,mfcc_a_2,mfcc_a_3,mfcc_a_4,mfcc_a_5,mfcc_a_6,mfcc_a_7,mfcc_a_8,mfcc_a_9,mfcc_a_10,mfcc_a_11,mfcc_a_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_a_0,chroma_a_1,chroma_a_2,chroma_a_3,chroma_a_4,chroma_a_5,chroma_a_6,chroma_a_7,chroma_a_8,chroma_a_9,chroma_a_10,chroma_a_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,rolloff_a,rolloff_std,melspect_a,melspect_std,rmseP_a,rmseP_std,rmseH_a,rmseH_std,centroid_a,centroid_std,bw_a,bw_std,contrast_a,contrast_std,polyfeat_a,polyfeat_std,tonnetz_a,tonnetz_std,zcr_a,zcr_std,onset_a,onset_std,bpm,rmseP_skew,rmseP_kurtosis,rmseH_skew,rmseH_kurtosis,beats_a,beats_std,genre
6cfc4b990168f33e9ebfd96feae0406b8a0625be,-108.80943,130.35703,-40.753914,57.989124,-32.169636,29.431482,-2.901658,10.708194,-5.848942,28.494379,-3.1021206,-0.86820716,8.081708,19.15796,12.198357,10.250322,9.759241,7.477827,8.257652,8.316223,7.8418045,8.201021,9.218716,7.4959984,8.739399,9.13543,0.08952553,0.09171842,0.16337812,0.15626223,0.35171437,0.22095315,0.24691935,0.3542457,0.2656896,0.356856,0.3058075,0.30523697,0.12515678,0.1251816,0.14034021,0.10590143,0.15462555,0.09851717,0.09195491,0.15595376,0.0721266,0.13375516,0.10264158,0.1630646,6709.493751525879,1143.2754575586075,10.950796,49.807407,0.0533454296014987,0.0267473795558454,0.1142059524365399,0.0283954377510973,3289.46576684489,603.3160796336145,3364.998265587792,361.64911070463535,22.286850691291622,15.151154779947667,-0.0002687375748439,4.7597979006859046e-05,0.0287381966886726,0.1261147636436189,0.08326416015625,0.0264025034870722,1.383776,0.885813,114.84375,0.731147341450395,0.105860200347907,0.1625051917115791,-0.3032418165090362,14.25891804340784,8.342571919269442,blues
11a783e1c62d85ce1265e898fd2e414159143c6a,-227.26762,160.03519,-55.34839,50.530807,-7.189238,16.24084,1.4487522,-0.041812133,-0.80595076,-6.7748423,2.2237961,-10.386719,-1.0106083,43.459347,22.096441,19.58647,17.46511,16.71058,11.581926,11.512303,9.829773,11.523108,9.426469,9.163113,10.127358,9.641557,0.2603138,0.29984075,0.36338526,0.1923641,0.22898364,0.16692151,0.22380355,0.27235723,0.21524663,0.2929618,0.121987626,0.19828734,0.14691181,0.15513423,0.1860666,0.15235691,0.15768369,0.1587953,0.14515458,0.16690849,0.14195557,0.16758023,0.10803642,0.14128771,5167.522945404053,1571.8473114184344,2.5525002,14.365086,0.0267710230349746,0.0221481050040242,0.05201972467877,0.0179397788660038,2557.985369577576,870.4282146268723,2580.9142589116213,502.7164157293333,22.08632736008087,14.671581107176216,-0.0001117286351351,3.473192647232657e-05,0.0105322743504447,0.123555852348858,0.0664060592651367,0.0404910890582879,1.6864169,1.8448355,103.359375,1.4764210041183128,1.725118920453263,0.0169322672916811,-0.7344650923952565,14.366094882397404,8.467634835783686,blues
e6ef0a0d8c9a8168cc06f0fd36505de26baa59d1,-181.0662,142.43135,-23.524378,69.482285,13.098398,24.61525,2.3038595,12.248075,4.9832444,3.7355437,10.935308,-6.4173937,-3.912828,26.062695,17.10112,16.18561,10.149858,13.832277,9.749671,9.062499,10.414534,8.882095,8.067679,7.985689,10.694771,9.489317,0.22975826,0.118702486,0.2038332,0.18120737,0.34123126,0.16795993,0.21784139,0.22471352,0.16283783,0.28174555,0.19194748,0.3661542,0.19422841,0.09259591,0.14801529,0.13625766,0.24017607,0.11821084,0.18787722,0.14069548,0.105238296,0.21942435,0.124056414,0.22625214,5301.213855743408,1777.2317852874703,12.515455,68.917755,0.0402235768082465,0.0322036916635303,0.1252893505424682,0.0301164667981062,2359.3673722741632,822.1138472416219,2902.8008487694824,604.9672176116321,22.83622075250156,14.57891912222914,-0.0002133339423574,4.420000267641697e-05,0.0378922338930391,0.1539965177430154,0.0431550979614257,0.0223838148365089,1.6581444,1.9703091,109.9567819148936,1.6870307079005666,3.0170600963182537,0.0017791231063798,0.6225191365068659,14.460656756529774,8.501494574433897,blues
9f76294bd1fb1c6dd956241b7c752c97504aa13c,-234.36148,166.43782,-29.31835,16.592545,23.53515,9.906424,7.397001,-4.5800576,9.761848,13.177919,-4.610341,-11.0846,-2.3658295,42.756027,21.436653,19.184967,18.602741,15.827188,13.482197,11.369763,12.343557,12.9539995,11.14262,12.3531475,15.97072,12.428491,0.28831297,0.3390418,0.21025304,0.22727013,0.21263175,0.24318266,0.22001807,0.17711039,0.16662416,0.21583518,0.32914162,0.24594823,0.11731316,0.15639322,0.15946582,0.17566252,0.13793899,0.13550314,0.15846062,0.13877936,0.1253723,0.11985279,0.22738667,0.14392951,3416.0323905944824,1252.6043902222596,9.878226,82.54356,0.0346241317998524,0.0374791422356647,0.1007663790157293,0.0593180420939438,1778.5313907865566,621.3804635722707,2045.4257597147484,494.30930285094325,22.26631834609354,13.31080858563575,-0.0001617164671519,8.355460269818081e-05,-0.0237526039675232,0.1063842619754269,0.0390632629394531,0.0223104828024664,1.459337,1.7347718,87.5926906779661,1.923287909286257,3.3457730067118066,0.6185853336791757,0.0707821458879816,14.310782049253811,8.453760469874148,blues
d61ebc61c467f748ca2ebb49ece66f7cf64cc8ae,-173.4151,149.54391,-48.731064,43.74561,15.175833,36.10155,-10.186038,7.878827,9.799477,-6.2125044,8.7914715,-9.054544,-3.0107083,21.230795,12.511101,15.429266,10.197151,10.41097,11.234697,10.037863,10.299707,8.874351,10.7627325,8.347459,7.3753986,8.57868,0.22626117,0.23408465,0.2822176,0.2273891,0.35554367,0.2133961,0.19781801,0.22682564,0.119147435,0.2510107,0.18046091,0.21980242,0.1830605,0.188818,0.15689029,0.14969097,0.17516983,0.15452912,0.20190671,0.13698202,0.122803725,0.20052335,0.15656342,0.17878202,4619.090766906738,1221.7633383121222,7.4692855,48.3865,0.0363000968277769,0.0274742444200138,0.0936985201478775,0.0346534988047671,2386.98915233114,363.5493164270131,2632.826029828777,426.01462779842734,22.10597065271329,14.246942034566077,-0.0001927620119124,5.220580439241698e-05,0.0180364745500378,0.1113412376680449,0.0642116546630859,0.0246689686520407,1.3959525,1.194766,123.046875,1.4371828192008431,1.9195055835800696,0.6501433745613749,0.6265050570122779,14.610781947187478,8.523687222590258,blues
3b4894a1fb0873807e0e0c38cc34ffd67d8ae09b,-211.77803,151.86809,-52.392677,68.6684,-0.37626916,20.003529,14.776123,-3.0827732,14.69469,-1.5446554,2.2896981,-6.22861,-0.9648415,39.476505,22.920542,20.651981,17.515999,18.442696,11.153758,9.55581,10.601208,9.660317,8.321095,8.9934435,8.803223,12.743735,0.112764634,0.16655836,0.19037853,0.32637328,0.4261895,0.09062283,0.22893853,0.18306682,0.2145907,0.26366588,0.21572408,0.3405933,0.10258867,0.121553496,0.118509844,0.14586112,0.19724737,0.10928064,0.15589982,0.15702297,0.14334033,0.18170999,0.13352652,0.17626482,5179.3157386779785,1513.430197534811,4.6740656,23.520151,0.0268108782782941,0.0205697397505232,0.0820746990634834,0.0245120154715942,2484.937275041658,816.7161740858787,2485.6274204214446,410.95218267656696,23.26843131112978,15.096567737529153,-0.000157861500892,4.488554905444685e-05,0.0260249032485005,0.1386142089188843,0.0700452804565429,0.0430973883109183,1.6380424,1.7939788,147.65625,1.310588170192761,1.376555607010579,-0.3844167388245484,-0.1929189312607766,14.63159320349144,8.5439140273308,blues
818cbd70899d0b26614ae085925699c0f6bd59e4,-238.19937,166.1798,-57.883522,71.494,8.841083,18.617535,18.540958,-1.8974926,19.688078,-2.958631,1.8653139,2.9215305,-1.7747145,57.906986,23.159792,27.985952,21.55224,18.017918,10.98215,11.267369,11.690855,10.776897,11.12501,10.188631,9.490497,11.3247385,0.17559087,0.30639407,0.16466467,0.092059836,0.21350145,0.22235358,0.372622,0.13227177,0.19815996,0.33363754,0.21542326,0.3585514,0.12773025,0.19357821,0.10266742,0.09096634,0.12641844,0.16156639,0.19485682,0.101969704,0.11774608,0.12106898,0.12839714,0.23393041,5069.042186737061,1569.1536488378154,4.014539,19.49147,0.0298128709100906,0.0230586444654397,0.0664401143069482,0.0253874457626644,2410.563894894998,821.9045930698795,2461.8184706027487,450.0654637383557,22.53288865635248,14.980831840766667,-0.0001390172925693,5.5274683261147225e-05,-0.0406888328002183,0.1497931949034213,0.0627796173095703,0.0365672752198692,1.605053,1.8180983,172.265625,1.3844058115132354,1.666155970266665,0.2666337498126533,0.9625386119582764,14.666027426843756,8.560007444432472,blues
6d12adc4a57955aea80caa0f6b81b71c6301788e,-211.29941,188.12619,-9.946309,32.44503,20.394655,22.343174,-3.3532014,12.31605,4.950298,5.162346,3.1273122,-1.9886602,1.686446,52.953873,15.529698,18.508614,14.071482,17.367086,10.047123,10.23341,9.396136,11.0792675,9.481106,8.906321,9.899656,9.448043,0.111897014,0.3874964,0.08437554,0.19397561,0.33814937,0.08479493,0.20657225,0.1067237,0.26095933,0.17135417,0.10894451,0.29645255,0.10471206,0.29118818,0.09771924,0.14351052,0.2107777,0.093142666,0.2201388,0.12182256,0.17953417,0.25835487,0.12047673,0.25292104,3149.82816696167,1853.8882280275984,10.540182,51.332207,0.0360239635134731,0.0263353294428265,0.109722150286788,0.0293864516396746,1579.5332115098834,842.077615112994,2328.1884500260085,656.9183190580297,22.219674981451607,13.239461078456912,-0.0002066075957014,5.985055035186581e-05,-0.03781343014776,0.2263089216685249,0.0319713592529296,0.0264760185345401,1.335705,1.3479548,135.99917763157896,2.2263000970365336,7.146918342089551,-0.4092192708417365,0.7475106869061259,14.303134833420549,8.386653432616782,blues
1a5fd7fe96f0d6d2430582b8b1df871e6b448c80,-216.1711,169.91101,-37.730705,37.340805,-4.516197,9.87636,-4.775028,-9.663122,8.6996155,-13.431523,-4.756316,-1.7211788,-0.6381976,26.027424,14.133631,21.770308,12.779354,9.259177,10.009966,10.725122,10.301626,9.125889,10.482216,9.363359,10.104133,9.100376,0.18210827,0.27144942,0.27875233,0.14582852,0.30189547,0.05323253,0.12541696,0.2592606,0.16127443,0.3830309,0.12705572,0.16820182,0.20230263,0.21604082,0.21615955,0.1450926,0.23092368,0.08968956,0.13374245,0.20850584,0.1605865,0.24913079,0.12456014,0.1364841,3900.092067718506,984.9101674146776,4.72366,32.480415,0.0247283610355701,0.0297489650516915,0.0765202360682273,0.0277419704917693,1988.1098798446155,393.3696344161358,2328.8811142842947,300.7572006214247,23.363342672945763,13.763195039525352,-0.0001476397916993,4.389603593667797e-05,0.0394679398942303,0.1886216896007881,0.0486078262329101,0.0216750653307402,1.3323137,1.3821065,103.359375,3.4116480942598315,12.736722396837118,0.479828722869106,-0.1445761927968623,14.593741496598636,8.42825671934822,blues
ee860d56063698754b963d2ec0a716c3720eea8d,-204.60356,153.89615,-35.26972,18.622961,-15.084689,32.56715,-5.174468,15.929278,10.621074,12.988439,-1.3051283,-14.626544,-1.1971581,39.759026,35.332993,17.264103,21.629398,17.12172,12.300324,9.952046,10.967299,8.682437,9.412297,9.837403,11.524991,8.508424,0.5555166,0.20211287,0.17845169,0.23335429,0.2221879,0.15342066,0.13186614,0.26238292,0.15365247,0.21539927,0.24999037,0.3961371,0.11182621,0.08046936,0.09377287,0.14830089,0.09704695,0.13056767,0.08379071,0.06460615,0.087636426,0.07044696,0.08958444,0.08713103,5803.215065002441,2795.629199038887,6.7154436,38.12317,0.0327406281822161,0.030359822975047,0.0928485651751856,0.0339684762757732,2746.8112456830263,1068.7050438280914,3082.8799160002686,910.0703663787464,23.341718762500207,14.31378299119287,-0.0001684640546706,5.4968942844228966e-05,0.074422477385725,0.1069068368136262,0.0668914794921875,0.0303721508995133,1.6068386,1.9487684,114.84375,1.647915421467526,2.7195563070058237,-0.2413541871778984,-0.3232377310933052,14.525348175633892,8.529606175509134,blues
