song_id,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,genre,multiclass_label
427f1bf0d0b14f5dcd3edbb3561e24493b8e338d,0.1622054305319802,-0.6470796359763846,-0.0739083936148316,-0.5253837176886194,-0.15247687721781245,-0.14840008549134134,-0.044836064144995885,0.052317409224278515,-0.15489432924780827,-0.15543725350056123,0.14182337210877768,0.03967714104402302,blues,1
43c37466f22ded1754657c7ef3ab1d68aaa4866a,0.290792580069493,-0.12749960278709055,0.06061267691244815,0.5475326199878464,-0.07099636231703099,-0.05598089253481697,-0.037565530893085446,0.05529024863875755,-0.07378992707072006,0.1404582937501256,0.04177041045376355,0.10686730850141403,blues,1
3fae22e4d965d57cb3131e3e744df64fcdb5fe4f,-0.5377065961012762,-0.8166109185371526,-0.44220007417388835,0.25914552525459905,0.16159544743932008,0.06587070830095566,0.16872463342283744,-0.310652414947201,0.06952568141883597,-0.1169499474514424,0.201291044754594,-0.0485276005984743,blues,1
3e98ebdf8886e7af8fa2ea0246f5f8af30c7b45f,0.08023009884104776,-0.22465169612711675,0.23582291257787033,0.3339674360108806,0.09774490457536215,-0.15401440037990877,-0.3170833316185833,-0.14491436503213206,0.06509070821332852,0.26979725579637837,-0.200268280063469,0.042227372502439166,blues,1
3e332f36755d12f0c5a6b453febefc03f2046adb,0.7653852164421167,0.3234803215903746,0.18681665979270207,-0.08309012210540867,-0.08146829558044588,0.35656005510857663,-0.1357643106618029,-0.14020571313774666,-0.26824594741953606,0.0313460702701877,0.015192859833747342,0.12562765719271576,blues,1
3b7fad54b4507a8414456af947d932ddda9df19b,0.3834956484312259,0.3317354220449333,0.21564533369243222,-0.294974881587031,0.015214180726008117,0.07636348077568997,-0.16235265145944713,-0.29072260018279805,-0.10201387510743774,-0.5143579788611551,-0.027551108767354105,-0.057206591233000176,blues,1
34a547fc32e702033c5a24c463fa501f22442c42,0.19864133687099295,-0.10510483147494631,0.26404788122569034,0.20290457536399018,-0.0526667987571742,0.22332562894665065,0.18548544665590333,-0.12003971408720006,0.014110098615492851,-0.2320249050831785,-0.1817896914541176,0.18056274746981482,blues,1
31a696e7d22f6ed3d70e11054ce543adbd7653e6,0.5646055757844177,-0.24544194317847357,-0.21822567947248755,-0.05935219099049299,0.3389274070006343,0.16448268813206696,0.22811998523798527,-0.06483447594628694,-0.3894235892755734,-0.07015605504663434,-0.1189461265108776,-0.009117007073295002,blues,1
31ca5e715bd986e00c09a872071a8f3810fc190c,0.2736068611147536,-0.4839732592811324,-0.05109835339353319,-0.2875033702196343,0.4111520256277649,-0.0971332317111877,-0.14734810320386038,-0.0685484832807687,-0.023000452198856467,-0.0218378822025561,-0.13508644604204667,0.130795008315244,blues,1
2e6e26bbcf347f7d91b98031638e7a6a58878e1e,0.5408973233772416,-0.23352859972402054,0.2234650715398364,-0.06870760429030208,0.13885076136996335,0.33287900443284374,-0.04548185422454004,-0.036440538868745015,-0.08248049780572994,0.14502911361875814,-0.13606981537503596,-0.2626850033717534,blues,1
294623696b5168de67183e4a1bdfda9748262f15,0.5404380050608759,-0.2648582545262019,-0.27161171977209353,-0.08874943094539418,-0.0379171060445401,0.2559736760151571,0.3038844208313283,-0.22412283478302913,-0.1412079838729824,0.5080098177279032,-0.03373184950858115,-0.0948313145469389,blues,1
2a6804ae60904178cbf314635b26bb3791ff1c87,-0.003176313819729117,0.7868859520891355,0.0763978467775424,0.33701644493833954,-0.12116472754247237,-0.18461027895885831,-0.17765734626063487,-0.15935001345421274,-0.39318121100528086,0.0343305869746343,0.12315418589117189,-0.020094352527083744,blues,1
25e90520e5c3a3553c3ce334fe298d6bbcb93b25,-0.31057178252682766,-0.31163026960146867,-0.4119644883220689,0.2773115857569999,0.22869642617114716,-0.13685652187179134,0.06612174627904573,-0.2592052040604104,-0.18358976719401912,0.19990353900229216,0.0068312583090029905,0.01906584098613133,blues,1
26965c24ce12a7a70055628d465187ce88000b53,0.5159915878409502,0.1314296819184528,0.0769718306284475,-0.504580741589274,0.16621990174205176,0.020324127425993446,-0.16196849222954887,-0.18002953126609464,-0.389867618270321,-0.30172321836435834,0.27007274183067786,-0.17523088540231968,blues,1
25e6df70024590e6ac9999cb2675528d5beac07d,0.5526369815522587,0.2498569071947669,0.20007872677867689,-0.15989442054518654,-0.12092961334789022,0.07914828579071546,0.050495341139509556,-0.10992170328924598,-0.20865699184494374,-0.22411772528827834,-0.42333879614506376,-0.22899780552752308,blues,1
21ae69899d164fcd5ec2d6fc391f0d2d257b5a00,0.11799145740421593,-0.5327500951240438,0.007653302234926841,0.6807791726717219,-0.11900245209188484,-0.07198842294238414,0.12116472247727746,0.05137051301767868,-0.24463260783709756,-0.022097030986940935,0.14149723557053895,-0.08867196547830448,blues,1
20c3d414d2ec20b71e23b258b47e1f7db28620b2,-0.058744082875585725,0.20469528939295084,0.19947566973969083,-0.32063914118431336,0.2096045435178219,-0.03489928462870204,0.0734715196960799,-0.20143588003370858,-0.16312017261718942,0.18077130585780946,-0.0240244444951866,0.031992466666798086,blues,1
1c09c4a26866ef28e507aa280cd51a719b035ea6,-0.2794516755829743,-0.3344198080544707,-0.4343811951587789,-0.07170850833397963,0.13046783622610653,0.21123278957909636,0.2902910505590731,-0.10425448257779797,0.02409190304568959,0.06480199074840562,-0.17290444475489125,0.1315403462085394,blues,1
1c0f7d594ba72927c6febee9fd57e28f1a09672f,0.392071976980108,-0.1369450144434654,0.22105350797451123,0.0016688081610947121,-0.06960957757914929,0.19974382010834413,0.1620098858239314,-0.3566775093822548,-0.04216720004085259,0.09808985598125351,-0.4216916613098262,0.11747958588762751,blues,1
1a5fd7fe96f0d6d2430582b8b1df871e6b448c80,0.6315116527860718,-0.10431604952044547,0.09929602242048463,-0.32230327646161244,-0.023436925894478818,-0.14564441549623688,0.11174792470437446,0.032970332653015744,-0.04872170601252042,0.2270152049050076,0.16818308624234285,0.07049660157760687,blues,1
19283316dabcc27f7cbc1b7d3521f2786353e279,0.21320701119565427,0.007596530535516295,0.026608029666316788,-0.15433816288496505,0.13430709209615968,-0.33747925965449777,-0.13087827114334877,0.045050468047633435,-0.022965533605279802,-0.13563452254514194,-0.0866300463722563,0.12424324399784537,blues,1
17bf8d5f74d4e53a3f918263da27600ba0e555b5,-0.4557251047609624,-0.6139329796282144,-0.19029898195820946,0.39623058737378364,0.10712354968203013,-0.049249524355692756,0.049789989529985416,-0.3221658382248122,0.06559825486192983,0.05072886113946097,0.21841255989668262,-0.11630928860000976,blues,1
13655dd5eb8caad647021ca74417f71db23b7780,-0.41497401192995725,-0.43241621928991614,-0.6122897286668243,-0.4801643426153225,0.22150553508295762,-0.22850442378593702,0.509664891430502,-0.19595948323115633,-0.261837892931307,0.19448806638841376,-0.12379799090089749,0.07842832539353625,blues,1
12b04898c864ab4d6fe2eda627ca56ff009c3f38,-0.6519927322705957,-0.6320785145865442,-0.5088042226268961,-0.06088483859468349,0.23490819903273027,-0.30173942342778903,0.04753754856692785,-0.02018611678942742,0.11669283596299104,0.1516118460290455,0.003515145419403765,0.23563544741101408,blues,1
11a783e1c62d85ce1265e898fd2e414159143c6a,0.21289587165814766,0.07142268121509171,0.43329921427774964,-0.0038114972345659258,0.051733521659108675,0.056268647564144396,0.08613018635088761,-0.1319813791770207,-0.04622368814593863,0.19705164075386755,-0.12778755189693095,-0.03245371589904832,blues,1
0d34e30437a446f378b91896021979a91aff755f,-0.04998677895627221,-0.06295966408344908,-0.24022295189440707,-0.2904474412612358,0.01765817205708341,0.05460072779511701,-0.064210295863878,-0.10867986588636283,-0.008782869696225718,-0.014593069465665704,0.019779309574351037,0.06299990311352234,blues,1
0cecadec0f0af309146040f4d5c7fb2b729d5fd9,0.5475305974032388,0.1152945657899263,-0.13341099743647974,-0.16026256377683668,0.0016390460035212713,0.21831404115341027,0.10902890292664877,-0.09698320817719248,-0.2592373148390064,0.2592059408651802,0.20736289589241094,-0.2930980302967029,blues,1
0a6995f33c8b09501cea6fdfb6931a8534888d3c,0.03518577115899986,-0.6525628060471607,0.3682540597508124,0.2342254582535932,0.2542604080021825,-0.00011790711968247507,-0.17621742429406745,-0.073883656239007,0.18928657331067103,-0.1163454416094997,0.06694819413468998,0.13057148958457065,blues,1
0800855cae2bfe07b0d4e29d7580ee1b12d5eff2,-0.2995455142752221,-0.3491407427384127,-0.06836410552924838,0.34694668504048876,0.15865041072287342,-0.21018516984683658,0.11062034055990785,0.026651989884927462,-0.07558724930676654,0.11059562980116228,0.05954712595853767,-0.08978772484825315,blues,1
06b782f33b5f292ca473d1319a2f816d2e38930b,0.53875985865497,0.2562842699204195,0.29996037462634784,-0.05966935713745695,-0.11655636003565889,0.05970612116351168,-0.04486282898017466,-0.03533636254670906,-0.1875633994858623,0.15173811392363457,-0.013632510874812499,-0.3677703322691297,blues,1
0686659e12490b13484238f4d194d0b4173b0d63,0.287024295401671,-0.10349689054667353,-0.4011499320037196,-0.3045535754371012,0.12498208214712829,0.4371487224158067,0.34639856226477905,0.028718043706571095,-0.4860438886320238,0.24810455858981956,0.34770953299628915,-0.008415697946933023,blues,1
05c642dc9ad6a29672be4e7376d419126ac9561f,0.740104851882265,0.336525227988341,0.10899567045717018,-0.032971507067358075,-0.0687210370642348,0.36328374188528895,0.07189094484798793,0.056696961805367034,-0.17807220473043503,-0.05810733662075938,-0.10959990573412104,0.01915813085749284,blues,1
055a3286c6430d2fe14d998b18ed84354491cb5b,0.2291229109423933,-0.10833005176562051,0.16245997265997128,-0.10666356917533812,0.12285818435446834,0.2095685153528016,0.20963293987828022,-0.3496423079662104,-0.15931695963308012,0.08799476555682682,0.034986630889253266,-0.07316838910739316,blues,1
03329622a9a4bf957dee0d179d28149fec35daca,-0.13622871213914886,-0.22766851123929954,-0.28437566698903843,0.2920527719316591,-0.18713629168396062,-0.1940228391580056,0.2967671819339266,0.007766115938166274,-0.21358317121094333,-0.14487472243015845,-0.1257023843107202,0.2424797574111038,blues,1
026685bcda3355856a8538d376db257dcd174021,0.0831291957933737,0.6631343095026172,-0.11699378191740104,-0.3167635122141869,0.053672483402043045,0.19092338170759243,-0.03607074696010888,-0.6185670333179539,-0.04868834056863474,-0.07699249588426585,0.19107582598645953,-0.2917586567895021,blues,1
01b86a8c874f8277a646362ef9bda787be1b2a88,-0.47651085613528094,-0.6887517988846359,-0.47274843786947146,0.036314842104256256,-0.08006738211938917,0.1677541626735492,0.20442695276233555,-0.2945961104327968,0.04747355815796876,0.1301633801128909,-0.1742330564682599,0.12572666497365775,blues,1
009e71c32090254211a0b658998a9ca24cdc8664,0.31144119357923455,0.41624996831229494,0.021432300900509085,-0.43612774076856226,0.21800774350330648,0.022052418663127234,0.3686836110141191,-0.09907799510565643,-0.4443685448024048,-0.252016500036864,-0.03732488401639498,-0.08150139570380437,blues,1
b3cff04c86119d4b328e0d9cc9229b9373508e95,0.008954556397741982,-0.24179435809854502,-0.15375587760298323,0.096136702816332,-0.05313250703745299,0.1839546506962708,0.016758979235800775,-0.36724165368347544,-0.08129208547822067,0.31222742304448586,-0.020507693235800793,-0.01798999829434853,blues,1
aeefb9853d07a7230a1d53931b862e5cb255ff0c,-0.6204916165027147,-0.6857428161097426,0.05643556300476699,0.0003937058865003095,-0.22990815522941022,0.29085300574753936,-0.30609175830934576,0.03892602091725789,0.03926755983422592,0.3298126583473613,-0.04895796839973903,-0.3128345495311277,blues,1
aadf0edff32483d802b912af1318280276e72835,-0.27401494391976583,-0.5865949800212912,-0.10436726367905245,-0.4242813923577651,-0.07634970838761497,-0.18305258859808501,0.25479129526736677,0.11007908978769115,0.038547234159642355,-0.09177819337286325,-0.08386737844192159,-0.13919215499272183,blues,1
aaa161b54e01938cbc15515a3e0fa880ef3ae3ef,0.045972951263987906,-0.5690342171657085,0.27362725795557774,0.041135306356972254,-0.2407416330765808,0.029604315782045233,0.1476310440188471,0.000619282604139941,-0.014659928748404756,-0.09233208591463507,-0.05215327385123524,0.15961260680431497,blues,1
a7aa65e46936ddb1ec7463eed8417861fd38f310,-0.5093974687338496,0.14629348589569208,0.0645399901560593,0.09373423674573679,-0.09012461819307047,0.19834036326603888,0.1333045553327401,-0.251882166331944,0.2571948605543628,0.25808366562916124,-0.20664906118350246,0.20472458740160437,blues,1
a9fcbbd56c4d3f2de8b51034f236f379dd45420c,0.4473889304318339,-0.33354803078628986,0.09884165986148705,-0.029192107056553257,0.324753039686534,0.056943879307498224,-0.05404607535045507,-0.08701067218329617,-0.20485130846206803,0.0499583604661477,0.1203203874950049,0.03771345980979795,blues,1
a7f41f904e747f106be0fcdb81930c785b6a333b,0.22868891852705422,0.5286879079914969,0.012501586944385974,-0.5073869135272989,0.3774005593647916,-0.11937038568397688,-0.02070532853791239,-0.29829737535027123,-0.1643602832685685,-0.2573731056108527,-0.36741803707734677,0.03259992396279389,blues,1
a7a5149d84ed7489997b3d6ba86a12b9e9daa294,0.1179522211254252,-0.5531066162197379,0.22788722587608692,-0.12497762859848584,0.25140131047283965,0.156581596639221,-0.04420187436551334,-0.2474481505182886,-0.2234489662804342,-0.05590841809384196,0.05347701508053813,0.3321396607166627,blues,1
a662706c8ab0c8e4dfdc5c9de880900bb8e048d4,-0.12154256744061419,0.4499187533548427,-0.28962642167448494,0.2230814604525519,0.41305255041374767,0.5989451484105718,0.13894191774474604,-0.14357849567671638,-0.16211757531471047,-0.28068746552083657,0.11282524665461116,-0.23386968738604536,blues,1
a183ea7ddd4d1ef6ce36a9996fb01ca29804ad9f,-0.13845793371166587,-0.24305477380957413,0.2775596372966226,-0.027619362286259566,-0.05284299375603834,0.24567561871484658,0.08741846101060408,-0.2097669884480948,-0.11527395761005345,0.20696982497853217,-0.0758674885062307,0.07968925215043561,blues,1
9e33d2988a9f72eb54a2852a57ae2ca331199b8b,-0.21444105520387946,-0.12703798073024256,-0.019830763056371544,-0.17204339421815557,0.09070799275440136,0.19679455090455927,0.18977492943302002,-0.253555720584291,-0.01433609844959195,-0.05934563957328541,-0.023784192481638794,0.007899442517987819,blues,1
9f76294bd1fb1c6dd956241b7c752c97504aa13c,0.18058078834739025,0.359983799120347,-0.27270846432343054,0.18572027062197655,0.2443416750066704,0.03833363596685242,0.24537203230166912,-0.10976044108761497,-0.03006654672719654,0.23404067530003847,-0.037407521286126635,0.3218594593695077,blues,1
99da694b91d030b4b5c7fd75ca30a69188624105,-0.23305159715015047,-0.7113950776167793,0.05216474262703955,-0.2365377529049484,-0.0789022231913683,-0.22059392708163666,0.12455788690337681,-0.0566848317423115,0.14916802290034223,-0.0054797141981798156,-0.04641445191893123,-0.04633849264805901,blues,1
99324eb39073d0c0f4e1846ff40b99fb9c7796ea,-0.2832043456423602,0.3647767215932874,-0.06281045136622494,0.08973488350429104,0.35352926028402687,-0.22255169778362074,-0.08431441727174888,-0.23041632082698585,-0.09804212183125845,0.09474543669645619,-0.10981684418988846,-0.12717888194648083,blues,1
961b0ee8f74a7b8f554156cd7a1c2ea27dab4da8,-0.15105853297699068,-0.07812791708162023,0.04041099713985356,0.03516088086187689,0.022814355762649056,0.26001438650022785,0.11388265952798922,-0.17227378146087047,-0.15138660822419006,0.19527010369298603,-0.06832049261427497,0.10750975004056114,blues,1
91ab849d9751ec0157d1e54dce38042400178e0f,0.37206709477902267,0.7290731344485494,-0.021832923349092898,0.5443348917292031,0.253071245272652,0.11813710310709198,-0.22452690744345846,-0.6063556458096243,-0.44730633562665106,-0.07108438908140613,0.017815395970916508,-0.30384928351725377,blues,1
8faa93aa2d3e22a430ee9685e3ad2695c5508417,0.2163154050854906,-0.3818717373824096,0.1180004352415235,0.5168168761822658,0.04576842859711973,0.08879218988687665,-0.36264699267633277,-0.06310456106167442,-0.15049556180373713,0.18934376605936876,0.014002019027256602,-0.038597592581009726,blues,1
8dde993657e1a8e1cf02d623d65ad0dc826a16b9,-0.052992799392462875,-0.2651183360148379,-0.08292384979422944,-0.0979868807600523,-0.324937284177874,0.09301761655202674,0.20382304761832973,-0.023019728390624317,-0.1253401525504724,0.19466509507274254,-0.03315164729728471,-0.13671123645946673,blues,1
8c18d1584eee65590c5232478978f4cd43c2f0bf,-0.04933079947912234,0.23918946914017902,-0.19160788890164251,0.05378295450010647,-0.3865921639358364,-0.0646467757037002,0.03279232754705046,-0.14146203891551337,-0.1252025441127574,0.06736108038122121,-0.3535647350315784,-0.05186122986093466,blues,1
8a36fef7cc58e415b09f472062d529ad75f6888a,0.2251376980507239,-0.20297772016391286,0.4732180112093076,-0.13177931816068214,0.19858584349799563,-0.03984267912705985,-0.04423716547569318,-0.12192341753587335,0.0421184122036138,-0.034313688283261916,0.1476192668045079,-0.08458236128522079,blues,1
83e6f177e43f2c759b446ac217c175403b4db5d3,-0.22108052927812707,-0.09215859130867596,-0.3661707703775763,0.33275197303207804,0.21919069000365562,-0.07638272158071069,0.17683493651379034,-0.0831825844623029,-0.015718497659566018,-0.07864498613609115,0.05051953103362496,-0.159615223719632,blues,1
89d1193245276db49d88c866ec02f80c76512b8b,0.23797386386713085,-0.390429608410134,-0.062460599036306574,0.45108334914202525,0.09452214252775912,-0.15082782623225266,-0.025605346433742508,0.13878897752880734,0.01118988008199688,-0.03285437287907843,-0.15514945740059535,0.23798345361637038,blues,1
8250f784c3518e10dfcb03fd8e35c0cccb146d15,0.16533274686680005,0.680562583533469,-0.3573158847562176,-0.25567452918923733,-0.06235295049771417,0.3166609590732963,-0.05336658185206224,-0.12690409136257788,-0.3836555659082696,0.3716058314187033,-0.23344245007375453,-0.3076954669361249,blues,1
818cbd70899d0b26614ae085925699c0f6bd59e4,0.11560495610629413,0.19677511185296623,0.2345652200676151,-0.06874104188259549,0.47679579854805293,0.09681198695448925,-0.10475974936901815,0.032229414732344946,-0.3309148757877527,0.1344857651897047,-0.341094760119748,0.0737394243581713,blues,1
811553c5bacfcc78e97b7f71f4436712c1ceb46e,-0.3226208954757877,0.075335993051215,0.0949776002727604,-0.3331628927013332,0.05052311968162171,-0.5966654397439165,0.07893549212084731,0.17361629380910196,-0.07349529090645239,-0.17200474625568937,-0.06930985801280333,-0.02748865129628806,blues,1
7c6c67c3213942cf744e2cb6409bf25a67c3a0ef,0.6457917997133242,0.38709830776243964,0.23721319940390218,-0.10694074714400581,-0.03559418310042145,0.23058731631531987,-0.006471166934438361,-0.0898270058779954,-0.19778597863300978,-0.1448349667540135,-0.24058695426328366,0.09961322352291072,blues,1
80822cc306bcf4d6ce727ed9b185382183590feb,0.36019913520223357,-0.051305018567117756,0.14126853279011337,-0.24300424185451483,0.23828365593161527,-0.08348256690070813,-0.06357206438483257,-0.09641186860954201,-0.3620068590291422,-0.1332294815871945,0.277463671435537,-0.09920901164457692,blues,1
7b738f93105d3b11d8f9746dbe46e755aeb938de,0.004619480481892446,-0.5205840130693804,-0.066614095168384,-0.2580459521941383,0.16992606498248464,0.15740201816974694,0.2580811115355193,-0.4249450214443144,0.0020422788404231658,-0.16700204675926406,0.14732509295341048,-0.10189139847183813,blues,1
782c184978349071f3b5fbfbf7d120e838a1edf7,0.7427913419936127,0.15672196009571768,0.263581739948653,-0.0429722340166867,0.38506523094035644,0.07290188744698978,-0.15512919168661832,-0.20966805095716065,-0.42137880327823213,-0.21274633057796755,0.33219542816426795,0.07733197998406138,blues,1
77cf3f33e4c7a4b054078477deb9800debe34725,0.11577913367111987,-0.3696257161954858,0.004377499652206229,-0.364499250962555,-0.02874269921239416,0.24254057285226918,0.04798723233886695,0.15640665221875072,-0.48754954861588873,-0.12214469317028666,0.15064457753360247,-0.11534120201137092,blues,1
72cf697381659fc1232d1b0dd21559b43b0121b9,-0.1556043143296236,-0.0441852146524796,-0.06750423955242914,-0.39527208199412134,0.23787898680743172,-0.1540222323348662,-0.07876641521708931,-0.345173493347197,0.0008374993481741447,-0.37303555584022496,-0.1094233091480134,-0.1230312221741878,blues,1
72e1f9c9169ed653b4761030d0ad9ebf473dec07,-0.40360383468676064,-0.537287365459042,-0.32563894464790577,0.22518577185139196,0.06865227274132622,0.1414151103284277,0.170996776835983,-0.2987732853133812,0.07753328502216617,0.1747578153734753,0.02313686745507741,0.1546587243618419,blues,1
fe86aae90064f43dd3c9ccc2271fd3570ea8d530,-0.5229014600365192,-0.7023596395115338,0.1109221303398034,0.3221521228719746,0.11355333952062768,-0.5445459815378598,-0.0171903020305329,0.021154647894959012,0.1601076128135866,0.04603447215329724,-0.050381670339771485,-0.005753157318177686,blues,1
f98f2c419afbe9b6e5bddf5705e0efa4217d39f3,0.18265447852160568,-0.3406309343068218,0.021953424733174687,0.0016828067778740061,-0.14459728867154673,0.10066896896405146,0.19268741954618201,-0.15852841313869018,-0.025982950261608382,0.0597810578750906,-0.3037311059224791,0.20013702120179713,blues,1
f87dd27f34265c3f5405abb4dcb47391637633ac,0.48791085063154166,-0.05819074930544612,-0.224798508957503,0.3423652113761196,0.15618594702163338,0.2721854608318709,-0.07862351130928293,-0.2682302813484271,-0.10937486897766052,-0.02161872871250763,-0.032097145847065356,0.22773644488028585,blues,1
f8841da5df09adcc2ac40aa59f19049924fa32a8,0.3757479417134179,0.08878007513308392,-0.11066016436968652,0.471715131609594,0.21684394122683642,0.01489198227437988,-0.06075543441132597,-0.007669706179793096,-0.4940470935240683,-0.05509785432853436,0.2254228432726753,0.20717390423013982,blues,1
f409d8909406d7fb624af930a220e07a82715165,0.29322191465597913,0.17621767917884523,-0.13321446815537114,-0.43504077881761394,0.28796725961702696,0.0674646845405687,0.16034915558358773,-0.4513276904555185,-0.005042404340877887,-0.06690003365523962,0.10590049959230999,-0.06734978253046423,blues,1
