song_id,mfcc_a_0,mfcc_a_1,mfcc_a_2,mfcc_a_3,mfcc_a_4,mfcc_a_5,mfcc_a_6,mfcc_a_7,mfcc_a_8,mfcc_a_9,mfcc_a_10,mfcc_a_11,mfcc_a_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_a_0,chroma_a_1,chroma_a_2,chroma_a_3,chroma_a_4,chroma_a_5,chroma_a_6,chroma_a_7,chroma_a_8,chroma_a_9,chroma_a_10,chroma_a_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,rolloff_a,rolloff_std,melspect_a,melspect_std,rmseP_a,rmseP_std,rmseH_a,rmseH_std,centroid_a,centroid_std,bw_a,bw_std,contrast_a,contrast_std,polyfeat_a,polyfeat_std,tonnetz_a,tonnetz_std,zcr_a,zcr_std,onset_a,onset_std,bpm,rmseP_skew,rmseP_kurtosis,rmseH_skew,rmseH_kurtosis,beats_a,beats_std,genre
be1663e5ca7ad54b5f9bb2b0a91f4856121d6e88,-463.0878,153.65811,80.303185,46.155083,34.89121,19.888432,4.5739136,-0.31993636,-0.14740285,-4.348442,-9.066604,-11.10467,-10.047453,15.589486,15.540495,11.01954,8.509821,9.7575035,9.661642,9.270091,9.106976,8.662435,8.979075,10.200726,11.075743,10.232968,0.34142822,0.012521704,0.14221404,0.33979532,0.02470546,0.070234396,0.068533316,0.34236974,0.31815973,0.022520691,0.30211586,0.029797364,0.23266985,0.027068289,0.20801935,0.27742276,0.05051531,0.14623037,0.08829507,0.24138436,0.27399668,0.053292174,0.28274179,0.057222433,556.7931175231934,238.60192503442155,1.0102197,7.8892627,0.0041935365701316,0.0034347704540893,0.0374743567359355,0.0181251955192213,540.7803956074667,158.12526470313531,1239.4692035259438,334.18605039703465,24.180167180297545,12.056390938180924,-4.563706322356012e-05,2.042026538307023e-05,0.0615045889746789,0.2747797831356764,0.0136318206787109,0.0061743386505973,1.2704207,0.79884535,117.45383522727272,2.290542945909192,7.353523372262655,1.1186332332495184,2.8030423701135145,14.4081753590325,8.431859963731393,classical
c870c584f5add814276d036b58038fd711b61831,-529.0758,201.98145,1.5023277,-5.946696,5.019913,5.410363,-3.276219,-14.293863,-14.639967,-8.609186,-7.002528,-8.015873,-10.145838,38.323994,12.683523,20.897924,11.05257,11.317643,9.682551,10.267387,10.372797,8.80133,10.5936575,12.127628,11.544761,11.258333,0.09353515,0.06028545,0.13393565,0.122365914,0.4403314,0.093679756,0.12940674,0.09711916,0.12010141,0.42777377,0.028961236,0.2020832,0.1660934,0.1216685,0.21766712,0.1902567,0.30740634,0.18778807,0.19917391,0.19635275,0.15136714,0.26651195,0.06498509,0.23377225,1799.494457244873,448.4882525111174,0.031480517,0.20297575,0.0007892806069514,0.0003094164922095,0.006995927765312,0.003110566781931,1050.926813335375,222.65021187709576,1299.8010093953085,354.81816169333496,24.32059572740465,12.161430668262808,-1.172489730163461e-05,4.47098009681317e-06,0.0674897499320662,0.299925141314238,0.0359745025634765,0.0116040292777613,1.3202133,0.6632095,123.046875,0.9229601200630576,1.6927355614649828,0.306510314645503,-0.599724135951385,14.746993197278911,8.647512649876056,classical
4b1ebb0bda01aaaa442629818a2cd22e3f53f9a7,-460.65665,202.3611,54.90979,-2.8681781,11.051265,13.278621,-3.1724834,-10.972439,-10.992104,-13.327579,-15.7293825,-13.11624,-7.8877935,45.96062,27.277466,26.98309,20.544838,9.517942,7.877084,7.866895,6.6446867,7.397591,7.5909605,7.815702,7.9423556,8.828337,0.30668798,0.19347891,0.09277062,0.024811737,0.023773197,0.5233861,0.017134,0.13112721,0.34293643,0.05180239,0.273367,0.009801947,0.26290905,0.26092562,0.13429731,0.065501295,0.056627203,0.15852939,0.036729123,0.2126418,0.17803822,0.07890177,0.3150759,0.023592781,918.5677528381348,304.06832615931893,0.31847468,2.3192124,0.003163230903967,0.0018739957397089,0.0200416341464367,0.0109020057322906,553.1760122307106,123.9030455101983,566.6587490294022,112.42032331514362,21.84820795270255,9.419359461581717,-3.142941549851991e-05,1.60485678336737e-05,-0.0461362083197024,0.2928250070183013,0.0189546585083007,0.0039283516059485,0.73340845,0.7294961,129.19921875,1.595113795822208,4.322746915884686,0.9075182831979572,0.7019486985945096,13.829417989417989,7.894123571396999,classical
0d661fa8e5ad0f15d043eac6e1e4e0bcff416d56,-359.22543,207.7353,-1.8714342,0.46577644,15.833435,-2.12323,-8.383922,-1.1004639,-4.235471,-5.902517,-1.8200967,-5.145732,-7.7958946,59.14258,19.57588,30.531437,15.103008,10.797967,9.267224,8.557713,6.945405,8.25738,8.066959,7.8365607,9.266244,8.923734,0.07525178,0.2935757,0.384696,0.05003015,0.22474444,0.08190108,0.2709486,0.051972073,0.20097776,0.35202536,0.02397525,0.15542178,0.134697,0.20525187,0.30374983,0.09695987,0.2521499,0.14896622,0.2124272,0.110359296,0.21567708,0.20113716,0.053780142,0.20100461,1762.433795928955,707.547713506792,0.5980761,3.3595076,0.0057590188569125,0.0026210348846225,0.0283642996136506,0.0118209473197256,1000.6913526350044,325.69830842824985,1288.7056922328647,294.9827707835282,22.54553819033784,11.523850356365084,-5.5126138501722224e-05,2.4916579248916627e-05,-0.0389425375211184,0.2336152872712394,0.0289718627929687,0.0132348997006164,1.1595445,0.39793867,120.18531976744184,0.647828176484923,0.9550473438326286,0.622425166780184,0.585518479012118,14.70394413850196,8.493621174443826,classical
c9e05bb351dfdbe1544172ea1911c1951be48a24,-196.22305,171.17691,-45.853874,27.225048,-7.227965,0.4594791,-18.652184,-0.028887082,-1.5504183,-9.993322,-6.9062376,-3.261727,1.1835668,49.541363,19.591492,16.353176,15.146838,16.880266,12.226986,12.678919,6.936085,7.723241,9.285401,7.856521,7.4944973,9.336221,0.19720289,0.22792998,0.30925387,0.15044132,0.09969467,0.19549896,0.34244078,0.17963883,0.08510001,0.25246024,0.27379042,0.32752228,0.1126686,0.14593183,0.2469299,0.1369762,0.113888584,0.15528902,0.23024607,0.12022532,0.0937309,0.2115514,0.17476685,0.19396059,3781.146354675293,855.4355827108886,4.361236,26.144005,0.0266218863046495,0.0188311378559523,0.0673321507187585,0.0272290805537428,2029.9080502623888,459.2014856515705,2227.3380053443093,381.82198468720645,21.00503298569098,13.784056318173551,-0.000158364968453,5.451713626804785e-05,-0.0365256535052479,0.1503746126770079,0.0539617538452148,0.0189485496072878,1.2350019,0.7890207,107.666015625,2.417099157145285,8.398512998076516,0.2434116810310449,-0.1074477680055161,14.590017541607835,8.535030558906644,classical
5a0366e81cb6cbd5e134c57b4ad8cb74bc5fa242,-294.6608,161.46631,-26.556671,6.5856996,13.230504,3.1322932,-19.287064,-2.3639748,1.8726146,-10.174866,-12.9198,-8.581612,0.07746551,48.61489,21.290897,18.787783,13.226003,9.859106,10.550815,11.521942,6.560178,10.279835,9.810192,9.910697,8.387226,8.875865,0.2632666,0.2030464,0.16305304,0.15002958,0.25926644,0.15622362,0.27543172,0.2434845,0.11467016,0.25870746,0.29735944,0.352354,0.18325706,0.16287397,0.15625915,0.1361985,0.1791577,0.12151236,0.16041212,0.16925868,0.1145257,0.2032624,0.15544519,0.1949985,3298.146514892578,853.6935075067197,0.95823276,8.357971,0.0147347257808554,0.0114244104667101,0.0283744909501788,0.0180954742972501,1884.223274928378,429.335163029566,2099.9000322854,440.9655168209294,21.520643804368,13.514833196815829,-6.158220519792624e-05,2.950246074288474e-05,0.0160669307047108,0.1474231796338416,0.0544118881225585,0.0203588053405924,1.553368,1.030636,135.99917763157896,1.3557853369232582,1.9471514353304256,2.010339063729533,7.087533443559634,14.535163883735311,8.45149284024356,classical
e6c85252b818afd6bb03fe316cbac3716665df82,-506.98895,179.97183,61.227623,1.9522518,0.6229432,2.7512345,-3.8200119,-7.553853,-8.775419,-10.17642,-9.452951,-6.320195,-2.7596626,50.97212,36.605377,20.781656,22.356049,10.238589,10.063939,7.912304,8.988817,9.551643,10.658431,8.804903,9.757072,11.674958,0.0891854,0.3018934,0.08806952,0.20207839,0.29922423,0.060250364,0.22061697,0.08473517,0.3103508,0.23514275,0.030388335,0.088382825,0.16756174,0.24201907,0.16994123,0.24382484,0.29350865,0.14381371,0.29331887,0.112118244,0.276181,0.2337662,0.076416686,0.16054133,896.5130424499512,244.9261513527099,0.17815752,1.7504148,0.001797065079091,0.0012640353088001,0.0141432290997738,0.0104786929847829,596.4309185667929,112.6965529820992,780.1774548065916,244.29371407238187,22.668031335558624,9.936154511949308,-2.0142668455982537e-05,1.3883282439055758e-05,-0.026978753244183,0.2867958125712214,0.0213026046752929,0.0072001065146899,1.004348,0.7007008,107.666015625,1.457373859655163,2.951124676910029,0.9236074949635148,0.2646910586676143,14.326054849612802,8.293480116799595,classical
83e86903458eda0bd082214175d2bb75ceffdc64,-497.0209,169.27005,57.15869,7.691869,8.541209,7.0644736,-2.8924356,-9.190219,-11.25928,-12.661645,-12.486927,-10.058968,-8.454849,84.21863,63.353268,25.707726,29.022652,12.219768,9.741735,8.414267,8.055944,7.8746696,7.7130017,7.4852815,7.924538,8.440864,0.041616492,0.27347857,0.23476692,0.08829723,0.33243194,0.0633394,0.29216856,0.027254486,0.13853228,0.4304636,0.029512823,0.12544766,0.1056041,0.20178652,0.26574528,0.1885519,0.2621227,0.120651245,0.24143054,0.07052119,0.18046589,0.24406503,0.09526834,0.18181893,829.2301940917969,304.44451175060914,0.33018163,2.9121568,0.0032470661905808,0.0039493297535064,0.0154676881214816,0.0156349986724899,550.2731061694686,125.61996853430156,658.8405918737353,236.11757319087707,22.348434470442573,9.164293965124507,-2.6192168695595537e-05,2.8173505234428143e-05,-0.0171897048137929,0.2726676101840166,0.0190380096435546,0.006034890511115,0.6564121,0.64383775,132.51201923076923,1.710086100523341,3.112125100611207,1.5516434407716742,2.4828724592344544,14.385801604223778,8.566328739300104,classical
7f7e17d6b69bc96866efab2be68ac97f6fe09095,-331.66873,193.35144,-22.87296,17.798986,11.9376955,3.3499343,-1.2038357,-5.845668,-0.29430962,-4.751616,-0.85058945,-2.9967391,-8.056498,35.62372,13.566805,13.254147,14.05443,10.361037,7.1794477,7.587034,8.029795,7.4595704,8.681422,8.626151,8.463901,10.065277,0.20434013,0.16573586,0.34381956,0.20687275,0.21115127,0.16110244,0.29290196,0.28893933,0.10004799,0.09042164,0.13108452,0.34663725,0.17000891,0.15268332,0.2312739,0.15963076,0.21279643,0.16724612,0.19869842,0.18278526,0.12842281,0.14999512,0.16197892,0.17851591,2464.962959289551,443.4819916709045,0.6201863,3.7679884,0.006099113582008,0.0034331115558216,0.0280677885418027,0.0123792137731469,1337.6396681593585,232.67643906132767,1687.8066412565065,205.82954054461808,22.986497833502444,12.52540507386212,-5.5741374196165495e-05,2.2407482025188608e-05,0.0127172957223497,0.1624426433033877,0.0339035034179687,0.0120091496604464,1.296895,0.42431018,123.046875,1.2755945588001825,1.6544038014853912,0.757152366762205,0.1561052332672279,14.666122448979593,8.53091961289298,classical
d32474ba986ec92f148cc370ed60356a652e3347,-399.10156,173.5156,-13.12472,27.077185,18.723108,3.6300583,0.45963717,-4.3356414,-0.26273355,4.0501924,3.495295,-0.49327764,-1.2526922,80.67527,33.23112,24.755136,14.876334,12.648012,9.566105,7.9301853,9.298549,8.3105545,8.491364,9.469917,9.428542,9.456202,0.16552605,0.43695354,0.13029899,0.13222995,0.047833852,0.22330752,0.33432236,0.12235336,0.20967749,0.05113163,0.18774354,0.18913497,0.15996626,0.25727606,0.15372494,0.18494329,0.10199287,0.18355,0.27099276,0.11617966,0.2448954,0.09675225,0.1865229,0.25679997,2782.367420196533,1054.4681664105997,0.30069196,2.023178,0.0043170323580056,0.0037529930518444,0.0169882115038992,0.011713055268923,1368.1801008646812,495.6213585742627,1766.5912222817267,438.0458248301835,22.633652739431856,13.139141410022008,-3.353005447007886e-05,2.382993271514211e-05,-0.0926629724719465,0.1984252818683413,0.0327568054199218,0.017596280718839,1.3552874,0.9825136,151.99908088235293,1.4769449229497602,2.8815179172696554,0.8912969294685038,0.6143667502287458,14.66767872061105,8.649649605153975,classical
8b5e83ad206122bcbeba37e31192f263f551d721,-448.67218,139.54135,85.33105,45.62743,28.006124,21.252743,17.176226,14.920486,12.491821,9.389955,7.9911294,8.156606,7.844003,23.101786,20.860825,9.0763235,12.621893,11.768176,9.227425,7.3223753,7.1681905,7.941719,11.097349,13.441911,12.700611,10.723215,0.41219863,0.16639988,0.38906026,0.18738857,0.2608653,0.23365727,0.17148335,0.25341448,0.055853724,0.22695728,0.1979702,0.20114703,0.15483212,0.10261245,0.18457511,0.10036787,0.15060805,0.1790434,0.09629871,0.2141566,0.097057685,0.156145,0.11273452,0.17417595,498.8132858276367,293.2585019561161,1.4967916,13.681156,0.0081179885966164,0.0090205056816508,0.0415144752776211,0.0207384521334626,523.0097048607352,190.4523578066144,1428.755722920978,465.5518081132118,22.366696872567047,12.999022009563404,-4.99144399479837e-05,2.229417547648113e-05,0.05912766213017,0.156045272584682,0.0098773956298828,0.0050543398713395,1.1349264,1.0739292,112.34714673913044,3.8946254938379687,21.395249578159014,1.5879088673547208,3.695854613280254,13.776863492063493,7.934288661423862,classical
80531fb2e83d60569ab6228f0bf5d5059636267a,-428.14423,134.33932,79.66338,34.19917,14.729258,9.866724,5.6092854,1.7575566,2.632214,5.273342,3.8206165,-1.2371956,-4.779648,18.181463,20.112957,11.441695,7.595883,7.3590574,7.566675,5.1124463,6.3937206,6.286395,5.687376,5.1335855,5.0787306,6.330302,0.00618777,0.38483113,0.010505365,0.2893241,0.0049703703,0.0076503046,0.43585825,0.015259186,0.33134717,0.023747385,0.26742914,0.30312634,0.022581046,0.19664495,0.034664284,0.23726876,0.02214283,0.027763326,0.18368325,0.04592173,0.2285088,0.06309206,0.26597947,0.2080192,482.2428131103516,130.9080118722303,1.7952763,21.023464,0.0026040234479013,0.0020015958418873,0.0473419400105937,0.0326309619702223,335.124569274477,55.031735776474505,437.7554597089955,124.4344421687987,23.19347780373359,8.09654896972875,-5.077225047911568e-05,3.258980893327117e-05,-0.1284712049889967,0.251701632007296,0.0094310760498046,0.0016949825519945,0.78397554,0.37230313,114.84375,2.7043368726954253,11.357626307944358,1.525855537433489,3.235490836815276,14.562374189441858,8.3979746351127,classical
bbcb5c4e90c19a85fbad902dc57e8d0630ac2ae7,-291.90707,164.68076,-5.476805,11.286585,17.33754,2.5662205,1.3648125,3.6675668,4.324774,0.3287053,-2.4892886,-2.7126777,0.44814748,51.684135,26.676004,19.044022,13.859563,9.485645,11.195558,11.3088455,10.759085,11.124829,9.861723,8.504972,8.97882,10.71062,0.2764721,0.44869313,0.13509046,0.04844079,0.055606145,0.14563943,0.16401306,0.09021558,0.23264298,0.17034224,0.18524471,0.2455029,0.18276623,0.30833575,0.13786814,0.09145426,0.10765352,0.17389636,0.18973416,0.15784231,0.22767593,0.19346836,0.2132136,0.2669427,2435.4136848449707,599.5966470492266,1.9222835,23.733442,0.007643657260762,0.004882178346636,0.0470482141863911,0.031369527900749,1238.924760209761,316.2261745288802,1647.8572907581038,251.3181094725533,23.816993851354567,12.786509262956647,-8.088077059169061e-05,4.142920971936601e-05,-0.0680801573532966,0.2128358624860376,0.0293041229248046,0.01486533576842,1.2543175,0.40019026,123.046875,1.1681698409279575,2.140071053660466,1.7984268608889584,4.883667236488916,14.754991181657848,8.547778508933938,classical
6d1dba76979cc7339432e66bd063dfea637a2832,-317.1386,181.55673,-20.919357,6.447145,22.053686,1.7762063,-7.361369,-8.209763,-8.249195,-4.616811,0.5160602,-2.2025096,-8.844882,46.09258,31.641508,31.744928,13.647849,9.878614,8.335026,7.345879,7.415553,6.6611996,7.233646,8.072944,8.425341,7.2771063,0.14941545,0.11721597,0.26926547,0.05336843,0.11865288,0.14012823,0.34251958,0.32866436,0.19388667,0.357574,0.10986464,0.15357065,0.20626211,0.17611519,0.25847885,0.10553124,0.15623868,0.14208302,0.22081232,0.2286532,0.15211436,0.23490974,0.13551444,0.18598613,2341.2732124328613,749.8375095282244,1.3414786,10.236724,0.0062746860026261,0.0044003167004132,0.0413796460582438,0.0232039278477303,1319.324882608982,405.6193310159839,1779.5882810527444,272.9203238105882,23.894683469465065,11.746488635305074,-7.1863810973035e-05,3.3097866493880735e-05,0.0152344331820308,0.1993559690911743,0.0314714431762695,0.0162540484975436,1.2786629,0.6952789,107.666015625,1.2222871136058968,1.841216519171633,0.9622676928590976,0.9432977746813558,14.547723768295196,8.60176515650933,classical
21d6fb1e374738f12cd0e90d26ea40aa81ed558a,-476.0083,142.10828,86.717316,39.431446,16.759968,9.1026745,3.6178641,-2.599294,-7.5605288,-10.471462,-11.634003,-11.718913,-11.785322,22.57454,21.33112,6.6196246,13.165969,12.14389,8.783827,7.2425117,6.735242,7.1599593,8.180683,9.248739,9.553874,8.739774,0.3048452,0.27905053,0.03223791,0.25914785,0.019785142,0.2863973,0.049933158,0.08666877,0.49138695,0.048452336,0.14100716,0.027122218,0.24928242,0.22441821,0.05709595,0.2557118,0.04684736,0.23556963,0.068331875,0.16660425,0.2751707,0.06252945,0.22412473,0.0550255,541.0301399230957,156.97927396706302,0.6009944,6.8605456,0.003299699235576,0.0031348833107463,0.0273012466625232,0.0169904679323717,486.5411653663252,97.60914321948886,951.2306929217618,266.81960198650575,23.239050900271497,11.274331267414388,-3.2103375624498296e-05,1.5629210954911582e-05,-0.0356101781945108,0.2765912408196297,0.0165904998779296,0.0052761767119974,0.7825626,0.92499894,105.46875,7.646777412643249,114.39502170590325,1.5437543369316011,2.766071903717256,14.798778077268643,8.529182011753782,classical
b9fa1a8c99be61ee58efc8babf6a3157fd742dc2,-327.01248,200.7266,39.24862,16.991528,26.553055,19.676868,5.0978003,0.08649292,1.9558185,2.5343263,4.968686,0.26985377,-6.5835876,42.31326,16.81821,25.11801,12.45255,11.932493,10.766905,10.621428,11.00402,10.880739,11.168415,12.170619,11.216889,10.655443,0.113735795,0.044915058,0.12907408,0.3308415,0.04223588,0.14361838,0.012750069,0.22714229,0.12069078,0.054992627,0.6037256,0.16854472,0.16545275,0.12556943,0.15182014,0.24632283,0.09282471,0.18841547,0.036419477,0.20276676,0.16694534,0.087738685,0.26102465,0.23907126,987.1711921691896,505.7006558381303,6.7598367,45.853855,0.0148602643701749,0.0093517042698672,0.0946224519667624,0.0421115979076068,677.8628802599458,234.79058518906365,1382.4258303208876,402.81924561079313,22.82074247666444,11.876625755085286,-0.0001309413426333,5.6246687614044096e-05,-0.0252597221771911,0.2912192076186529,0.013564109802246,0.0068646801005428,1.2724441,0.8198789,120.18531976744184,1.3335490485035446,2.307468825153413,-0.3467466435501033,-1.051368671136043,14.749315192743763,8.572759929409978,classical
e9a067c7ad958959b0499e1c625e6efc073f74a1,-149.49394,149.16847,-47.8867,43.06484,-12.678866,33.567913,-7.4219375,12.011099,12.97146,-3.2557557,10.818715,1.9970281,8.385508,24.321583,16.338722,16.440723,17.555899,16.006811,10.793011,9.41524,12.105977,10.035326,10.083621,8.871957,9.11937,8.401902,0.3189443,0.3872912,0.3879822,0.28033155,0.2635692,0.28331757,0.21262732,0.2246426,0.18623945,0.2716244,0.18323682,0.11864382,0.09169506,0.09113293,0.08517414,0.088149525,0.080402456,0.09078294,0.08452973,0.13825546,0.10029694,0.12492708,0.10222693,0.09388379,6313.215522766113,2066.821318822195,8.990145,62.97053,0.0550423220972205,0.0356134156581063,0.0884459759243303,0.0289745294982386,3019.471147960783,851.5308994354516,3092.4222461353725,611.228976958496,21.88899819046016,15.053184684847754,-0.000208337166215,4.811393542303283e-05,0.0157782004709395,0.0913417215918711,0.077139663696289,0.0332954653826833,1.6306953,1.4068907,129.19921875,1.3552123453785725,1.6308042057490688,0.9610585240784336,1.3991413347527866,14.399689018464528,8.450146106593229,disco
cb12d3508931712ed9a572a3c5364852fbcd4d84,-123.418236,136.24301,-49.174126,40.476574,-34.353413,24.593391,-23.835907,10.390691,-11.859403,-11.030937,-2.4070687,-3.7770977,-3.0862572,30.706047,10.970412,9.87414,15.349615,9.206995,10.2860155,11.252215,10.305944,9.261846,12.418396,9.46434,13.40302,11.593553,0.3350982,0.22296791,0.16402209,0.23257963,0.21912837,0.1821833,0.21551926,0.27609807,0.24895093,0.21804479,0.23306322,0.28112262,0.15920836,0.15173286,0.16462182,0.16369261,0.16671237,0.16277726,0.1445283,0.1426749,0.15110943,0.187949,0.11419185,0.20308709,7596.897239685059,1331.0674386770836,7.9982057,44.251316,0.0415864861874822,0.0278580298531142,0.097984309982103,0.0301919618778818,3455.3338950016105,785.2888798715951,3462.0877199760826,379.5772527464889,22.50919149090005,15.261321586145405,-0.0002448702587986,6.537693460173004e-05,0.0263613238693673,0.1503895249515951,0.0897954940795898,0.0411873333986258,1.4541113,1.1082374,126.04801829268293,1.9145378917408005,4.588362736416748,0.1840776525223756,-0.5507568601410382,14.70781413094338,8.586856212970305,disco
bac60338422aa46b809c2557c6914b418054531c,-146.53085,135.68279,-53.016888,48.991554,-26.644571,32.79654,-12.379001,17.813782,-4.7558794,8.394323,6.0210814,-1.1531229,2.4903579,26.50995,15.036706,14.16078,9.378454,11.076876,9.030796,11.037104,8.825153,8.603464,9.390836,8.487093,8.728278,8.97742,0.29645625,0.31226042,0.20098905,0.104015015,0.20314947,0.22197323,0.26223382,0.17898752,0.23857088,0.34733889,0.30121726,0.37289715,0.08898267,0.11981501,0.15132655,0.08147653,0.15303224,0.13386436,0.12724961,0.11912751,0.09149079,0.11448958,0.08808302,0.10922853,7294.37255859375,1584.9110855434878,5.896756,32.591244,0.0493982708856586,0.0337132344390976,0.0693672323698282,0.0237027631376627,3493.5592985132985,877.7817047908079,3401.6852575438534,417.08479527805423,21.53638369336028,15.471744340521862,-0.0001808875505643,5.057328641661799e-05,-0.0139837112562384,0.0889772095101254,0.0980001449584961,0.047441542898037,1.5740323,1.5553132,129.19921875,1.4578440991719837,2.4420382005557864,0.22292560626318,-0.2369481412657821,14.603356009070296,8.560559661584692,disco
4b6dd1301d372676cd09f3cda0e9c5375aa4178f,-174.77095,159.77742,-45.763844,40.47904,-3.855002,22.322262,-0.5853218,11.98779,1.4732215,1.7240288,2.8832936,-1.6721218,2.8995538,25.7926,12.24543,11.624508,9.683995,10.560666,9.000971,8.040793,9.001755,7.6910386,8.409724,8.253971,8.353284,9.560919,0.14293359,0.19448607,0.2335562,0.45213255,0.2783813,0.21681793,0.14822416,0.22660342,0.2852165,0.2009019,0.4120392,0.20663252,0.102669396,0.10027444,0.06034001,0.15309201,0.11520781,0.12115416,0.09346217,0.10724991,0.13768578,0.10274831,0.12673622,0.09656189,4946.109466552734,1327.12905300262,6.2488337,34.696907,0.0401148244769999,0.0250079704659011,0.0765756204581722,0.0250220683927166,2405.8458420071565,528.6233591396227,2767.8864844445256,442.1309132167487,22.56242406347709,14.21986792593164,-0.0001756642335589,4.141580085654178e-05,-0.0023134023396972,0.1280750398457864,0.0577295303344726,0.0204009119206983,1.6414077,1.4173338,109.9567819148936,0.98938480758013,0.6041489264223316,0.7621274490902853,0.5009017130944393,14.30590168142729,8.43960010421045,disco
d13fac98252a02340ab572e832c15a29f017c0bf,-203.5304,162.06258,-31.378805,20.129414,-8.984587,10.906839,-3.4954903,-0.70867115,3.7526314,0.23013648,5.6732473,6.397721,1.9413792,43.543022,16.685133,19.49027,15.06129,14.408509,12.278815,10.22268,12.012573,9.560961,10.13102,9.682322,10.262027,11.530243,0.24475066,0.30733544,0.23907678,0.15767331,0.24119902,0.23732539,0.39483684,0.23672462,0.2666518,0.27995878,0.24289632,0.28046146,0.09521184,0.10919947,0.13721369,0.10224553,0.14370622,0.09650538,0.14488357,0.0924145,0.09456034,0.110020846,0.07655313,0.11565657,4955.286312103272,2357.3064838020705,7.6389556,58.360176,0.0461325330336008,0.0462994648395757,0.0773036301859344,0.0397130959926098,2397.2113227883865,893.4757035345948,2790.371137679181,793.8771261750776,22.170811539480884,14.51139842027744,-0.0001518088084288,6.356207141331574e-05,-0.022674414553785,0.097025867627803,0.0541631698608398,0.0256933778295236,1.6912616,1.9106389,117.45383522727272,1.9712691810279288,3.959368371551261,0.6143641947774234,0.4238041706065547,14.63737899757604,8.598759452000273,disco
09ff67363b0105db455e2b47089c609af5eb77e3,-158.6482,134.57669,-65.95308,58.894176,-28.205769,16.51764,-10.511282,-0.031497944,-2.637711,-6.3142896,1.5055231,-2.6416302,6.276155,22.413353,18.275873,11.812997,11.36047,10.078812,11.160823,12.54371,13.070521,13.274502,10.12467,9.922654,8.082446,8.459748,0.46139678,0.25916287,0.16587582,0.3131886,0.2781194,0.3137655,0.20810747,0.2740597,0.14475968,0.11601424,0.22273354,0.20247802,0.1488689,0.11135343,0.083658956,0.15383178,0.069907375,0.19042224,0.12847976,0.089029275,0.13006957,0.10462322,0.10138688,0.07847224,7352.428092956543,1436.1934057655535,2.932773,14.480187,0.0356104800724995,0.0253749462748739,0.0544087222296803,0.0166785720608459,3736.552814239313,763.8177662036047,3256.109950742049,514.5907051326718,21.65378124602122,15.746932669481316,-0.0001540019769519,3.367514484271062e-05,0.0401401295453949,0.1184175352186803,0.1223409652709961,0.0424561030048518,1.7002704,1.4626024,112.34714673913044,2.2078935958099484,6.513964180395037,0.8595352343693968,1.6045282987772378,14.411359307359309,8.465487139717565,disco
97168026c9d47c81c5d234853979803368f7f2a2,-168.69513,172.31326,-81.03978,36.03089,12.70955,16.765179,-13.076184,-5.897851,-8.537313,3.5685513,-2.3277323,-8.487579,-1.7549026,22.802214,18.88952,19.746452,9.983915,10.798582,11.980689,11.090515,9.570489,8.524614,8.730229,8.612665,7.904095,8.438115,0.23984985,0.1744341,0.26752362,0.19803473,0.34380057,0.28994662,0.22797272,0.24130066,0.20280004,0.41192418,0.2674112,0.17832737,0.124590226,0.10646074,0.15646921,0.14386432,0.11401513,0.1174485,0.113873765,0.12777646,0.07523019,0.13917026,0.10500005,0.10245564,4600.955772399902,1374.9902735069115,4.9993806,23.370527,0.0418117946619545,0.0245629786050446,0.0800933392166366,0.0187495932083168,2581.135299981704,569.494924576553,2422.0429359011514,645.356832364702,21.46899278290625,13.874576277855786,-0.0002063080255384,4.041410438234328e-05,0.0158659055329541,0.1080953355734726,0.0823829650878906,0.0204817964378635,1.5215279,1.3752676,135.99917763157896,1.2960114332836137,2.1351653449836334,0.0715934033121497,0.9618692938533688,14.484746336345484,8.482168766888373,disco
223b4f4de63870648c42a41883f543ea2cb4f5c9,-177.04507,157.20206,-26.319214,37.063046,3.7089849,13.487364,4.1086183,3.437273,7.1638336,2.6177363,3.6552277,6.7000017,2.1596394,40.878162,20.122393,13.570223,12.693545,15.243675,15.59648,12.949635,11.335131,9.061896,9.607841,9.174312,12.207242,9.596431,0.46432704,0.195218,0.26745385,0.25580853,0.18183975,0.30784732,0.105479196,0.22065774,0.061977506,0.055155315,0.2617955,0.07257063,0.27760544,0.09116258,0.096768625,0.15833989,0.080047555,0.27686116,0.103118956,0.14643693,0.07617369,0.07943707,0.29298425,0.089900814,4978.627967834473,1798.7333247727836,12.498581,91.10094,0.0455933508729063,0.0502535045877029,0.1151218158162842,0.0410333858744369,2253.386159598091,737.0401703730225,2771.558508502575,674.8095494567533,22.567091681998416,14.702824605519115,-0.0002067640445074,6.683596375676125e-05,0.0479810294640396,0.2198905767318942,0.0435138702392578,0.0221791825330596,1.6903652,2.1606898,109.9567819148936,2.241038636081615,4.965925053913797,0.5739906082647113,1.1940079345669394,14.721013134813676,8.317928504866376,disco
